,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal/கத்தரிக்காய், 1, 40,2013-12-30
1,Tomotto ottu/தக்காளி ஒட்டு, 1, 14,2013-12-30
2,LadyFinger/வெண்டைக்காய், 1, 18,2013-12-30
3,SnakeGuard/புடலங்காய், 1, 14,2013-12-30
4,BitterGourd/பாகற்காய், 1, 20,2013-12-30
5,Bottlegourd/சுரைக்காய், 1, 10,2013-12-30
6,Pumpkin/பூசணிக்காய், 1, 14,2013-12-30
7,Bean/அவரை, 1, 24,2013-12-30
8,ClusterBeans/கொத்தவரை, 1, 16,2013-12-30
9,Red Chillies/குண்டு மிளகாய், 1, 22,2013-12-30
10,Onion/வெங்காயம், 1, 30,2013-12-30
11,Pallari/பல்லாரி, 1, 25,2013-12-30
12,Ginger/இஞ்சி, 1, 95,2013-12-30
13,Potato/உருளைக்கிழங்கு, 1, 30,2013-12-30
14,Radish/முள்ளங்கி, 1, 16,2013-12-30
15,Mango/மாங்காய், 1, 30,2013-12-30
16,Cabbage/முட்டைக்கோஸ், 1, 18,2013-12-30
17,Carrot/கேரட், 1, 24,2013-12-30
18,Beetroot/பீட்ரூட், 1, 20,2013-12-30
19,Soybeans/சோயாபீன்ஸ், 1, 70,2013-12-30
20,Drumstickbeans/முருங்கைபீன்ஸ், 1, 38,2013-12-30
21,butterbeans/பட்டர்பீன்ஸ், 1, 84,2013-12-30
22,Banana nut/வாழைக்காய், 1 piece, 03,2013-12-30
23,Banana stem/வாழைத்தண்டு, 1, 08,2013-12-30
24,BananaFlower/வாழைப்பூ, 1, 05,2013-12-30
25,Curry leaves/கருவேப்பிலை, 1, 15,2013-12-30
26,Coriander leaves/மல்லி இலை, 1, 30,2013-12-30
27,Mint/புதினா, 1, 20,2013-12-30
28,GreensLeaves/கீரைக்கட்டு, 1, 07,2013-12-30
29,Garlic/பூண்டு, 1, 100 to 130,2013-12-30
30,ButtonMushrooms/ பட்டன்காளான், 1, 180,2013-12-30
31,Papaya/ பப்பாளிப்பழம், 1, 18,2013-12-30
32,SavSav/ சவ்சவ், 1, 12,2013-12-30
