,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal/கத்தரிக்காய், 1, 32,2013-11-30
1,Tomotto ottu/தக்காளி ஒட்டு, 1, 28,2013-11-30
2,LadyFinger/வெண்டைக்காய், 1, 16,2013-11-30
3,SnakeGuard/புடலங்காய், 1, 18,2013-11-30
4,BitterGourd/பாகற்காய், 1, 22,2013-11-30
5,Bottlegourd/சுரைக்காய், 1, 10,2013-11-30
6,Pumpkin/பூசணிக்காய், 1, 12,2013-11-30
7,Bean/அவரை, 1, 30,2013-11-30
8,ClusterBeans/கொத்தவரை, 1, 18,2013-11-30
9,Red Chillies/குண்டு மிளகாய், 1, 24,2013-11-30
10,Onion/வெங்காயம், 1, 60,2013-11-30
11,Pallari/பல்லாரி, 1, 40,2013-11-30
12,Ginger/இஞ்சி, 1, 80,2013-11-30
13,Potato/உருளைக்கிழங்கு, 1, 26,2013-11-30
14,Radish/முள்ளங்கி, 1, 16,2013-11-30
15,Mango/மாங்காய், 1, 40,2013-11-30
16,Cabbage/முட்டைக்கோஸ், 1, 20,2013-11-30
17,Carrot/கேரட், 1, 22,2013-11-30
18,Beetroot/பீட்ரூட், 1, 30,2013-11-30
19,Soybeans/சோயாபீன்ஸ், 1, 70,2013-11-30
20,Drumstickbeans/முருங்கைபீன்ஸ், 1, 30,2013-11-30
21,butterbeans/பட்டர்பீன்ஸ், 1, 75,2013-11-30
22,Banana nut/வாழைக்காய், 1 piece, 03,2013-11-30
23,Banana stem/வாழைத்தண்டு, 1, 08,2013-11-30
24,BananaFlower/வாழைப்பூ, 1, 06,2013-11-30
25,Curry leaves/கருவேப்பிலை, 1, 15,2013-11-30
26,Coriander leaves/மல்லி இலை, 1, 30,2013-11-30
27,Mint/புதினா, 1, 20,2013-11-30
28,GreensLeaves/கீரைக்கட்டு, 1, 07,2013-11-30
29,Garlic/பூண்டு, 1, 80 to 120,2013-11-30
30,ButtonMushrooms/ பட்டன்காளான், 1, 180,2013-11-30
31,Papaya/ பப்பாளிப்பழம், 1, 20,2013-11-30
32,SavSav/ சவ்சவ், 1, 22,2013-11-30
