,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Belt Beans / Avarai Belt, 1, 20,2015-10-28
1,Beans Kolee / Avarai Kolee, 1, 22,2015-10-28
2,Avarai ottu, 1, –,2015-10-28
3,Beans, 1, 15,2015-10-28
4,Beetroot, 1, 6,2015-10-28
5,Bellary / Big Onion, 1, 45,2015-10-28
6,Cauliflower, 1 Flower, 13,2015-10-28
7,Small Onion / Chinna Vengayam, 1, 45,2015-10-28
8,Chaw Chaw, 1, 20,2015-10-28
9,Disco Brinjal / Kaththari kai Disco, 1, 25,2015-10-28
10,Green Brinjal / Kaththari Kai Pachai, 1, 20,2015-10-28
11,Cluster Beans / Kothavarai, 1, 12,2015-10-28
12,Samba Chilli / Milagai Samba, 1, 12,2015-10-28
13,Round Chilli / Milagai Urundai, 1, 15,2015-10-28
14,Radish / Mullangi, 1, 5,2015-10-28
15,Drumstick / Murungai Chedi, 1, 30,2015-10-28
16,Drumstick / Murungai Maram, 1, 25,2015-10-28
17,Nelli Kai, 1, 30,2015-10-28
18,Bitter Gourd / Pakar kai, 1, 12,2015-10-28
19,Perkangkai, 1, 20,2015-10-28
20,Snake Guard / Pudalai, 1, 6,2015-10-28
21,Red Pumpkin / Red Pusanikkai, 1, 6,2015-10-28
22,Sambar Vellari, 1, 5,2015-10-28
23,Bottle gourd / Suraikai, 1, 6,2015-10-28
24,Tomato / Thakkali, 1, 20,2015-10-28
25,Thatta payaru, 1, 15,2015-10-28
26,Lady’s Finger / Venda Kai, 1, 10,2015-10-28
27,Lemon / Elumbichai, 1, 57,2015-10-28
