,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Avarai Belt, 1, 50,2015- 2-5
1,Avarai Kolee, 1, 20,2015- 2-5
2,Avarai ottu, 1, –,2015- 2-5
3,Beans, 1, 10,2015- 2-5
4,Beetroot, 1, 5,2015- 2-5
5,Bellary, 1, 18,2015- 2-5
6,C Flower, 1 Flower, 6,2015- 2-5
7,C Vengayam, 1, 25,2015- 2-5
8,Chaw Chaw, 1, 20,2015- 2-5
9,Kaththari Disco, 1, 10,2015- 2-5
10,Kaththari Green, 1, 15,2015- 2-5
11,Kothavarai, 1, 20,2015- 2-5
12,Milagai Samba, 1, 11,2015- 2-5
13,Milagai urundai, 1, 16,2015- 2-5
14,Mullaingi, 1, 8,2015- 2-5
15,Murungai chedi, 1, 115,2015- 2-5
16,Murungai Maram, 1, 90,2015- 2-5
17,Nelli, 1, 12,2015- 2-5
18,Pavarkai, 1, 18,2015- 2-5
19,Perkangkai, 1, 12,2015- 2-5
20,Pudalai, 1, 2,2015- 2-5
21,Red Pusanikkai, 1, 4,2015- 2-5
22,Sambar Vellari, 1, 5,2015- 2-5
23,Suraikai, 1, 2,2015- 2-5
24,Thakkali, 1, 5,2015- 2-5
25,Thatta payaru, 1, 15,2015- 2-5
26,Vendai, 1, 7,2015- 2-5
