,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Avarai Belt, 1, 20,2015- 9-9
1,Avarai Kolee, 1, 20,2015- 9-9
2,Avarai ottu, 1, –,2015- 9-9
3,Beans, 1, 15,2015- 9-9
4,Beetroot, 1, 5,2015- 9-9
5,Bellary, 1, 50,2015- 9-9
6,C Flower, 1 Flower, 8,2015- 9-9
7,C Vengayam, 1, 20,2015- 9-9
8,Chaw Chaw, 1, 15,2015- 9-9
9,Kaththari Disco, 1, 35,2015- 9-9
10,Kaththari Green, 1, 30,2015- 9-9
11,Kothavarai, 1, 8,2015- 9-9
12,Milagai Samba, 1, 15,2015- 9-9
13,Milagai urundai, 1, 20,2015- 9-9
14,Mullaingi, 1, 5,2015- 9-9
15,Murungai chedi, 1, 8,2015- 9-9
16,Murungai Maram, 1, 5,2015- 9-9
17,Nelli, 1, 25,2015- 9-9
18,Pavarkai, 1, 6,2015- 9-9
19,Perkangkai, 1, 6,2015- 9-9
20,Pudalai, 1, 8,2015- 9-9
21,Red Pusanikkai, 1, 5,2015- 9-9
22,Sambar Vellari, 1, 5,2015- 9-9
23,Suraikai, 1, 5,2015- 9-9
24,Thakkali, 1, 5,2015- 9-9
25,Thatta payaru, 1, 12,2015- 9-9
26,Vendai, 1, 4,2015- 9-9
27,Lemon, 1, 30,2015- 9-9
