,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Avarai Belt, 1, 50,2015- 2-6
1,Avarai Kolee, 1, 20,2015- 2-6
2,Avarai ottu, 1, –,2015- 2-6
3,Beans, 1, 10,2015- 2-6
4,Beetroot, 1, 5,2015- 2-6
5,Bellary, 1, 18,2015- 2-6
6,C Flower, 1 Flower, 6,2015- 2-6
7,C Vengayam, 1, 25,2015- 2-6
8,Chaw Chaw, 1, 20,2015- 2-6
9,Kaththari Disco, 1, 10,2015- 2-6
10,Kaththari Green, 1, 15,2015- 2-6
11,Kothavarai, 1, 20,2015- 2-6
12,Milagai Samba, 1, 11,2015- 2-6
13,Milagai urundai, 1, 16,2015- 2-6
14,Mullaingi, 1, 8,2015- 2-6
15,Murungai chedi, 1, 115,2015- 2-6
16,Murungai Maram, 1, 90,2015- 2-6
17,Nelli, 1, 12,2015- 2-6
18,Pavarkai, 1, 18,2015- 2-6
19,Perkangkai, 1, 12,2015- 2-6
20,Pudalai, 1, 2,2015- 2-6
21,Red Pusanikkai, 1, 4,2015- 2-6
22,Sambar Vellari, 1, 5,2015- 2-6
23,Suraikai, 1, 2,2015- 2-6
24,Thakkali, 1, 5,2015- 2-6
25,Thatta payaru, 1, 15,2015- 2-6
26,Vendai, 1, 7,2015- 2-6
