,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 22,2015-0-11
1,1,Beans Kolee / Avarai Kolee, 1, 23,2015-0-11
2,2,Avarai ottu, 1, –,2015-0-11
3,3,Beans, 1, 15,2015-0-11
4,4,Beetroot, 1, 5,2015-0-11
5,5,Bellary / Big Onion, 1, 50,2015-0-11
6,6,Cauliflower, 1 Flower, 8,2015-0-11
7,7,Small Onion / Chinna Vengayam, 1, 35,2015-0-11
8,8,Chaw Chaw, 1, 20,2015-0-11
9,9,Disco Brinjal / Kaththari kai Disco, 1, 16,2015-0-11
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 17,2015-0-11
11,11,Cluster Beans / Kothavarai, 1, 10,2015-0-11
12,12,Samba Chilli / Milagai Samba, 1, 12,2015-0-11
13,13,Round Chilli / Milagai Urundai, 1, 15,2015-0-11
14,14,Radish / Mullangi, 1, 5,2015-0-11
15,15,Drumstick / Murungai Chedi, 1, 17,2015-0-11
16,16,Drumstick / Murungai Maram, 1, 13,2015-0-11
17,17,Nelli Kai, 1, 28,2015-0-11
18,18,Bitter Gourd / Pakar kai, 1, 8,2015-0-11
19,19,Perkangkai, 1, 7,2015-0-11
20,20,Snake Guard / Pudalai, 1, 6,2015-0-11
21,21,Red Pumpkin / Red Pusanikkai, 1, 4,2015-0-11
22,22,Sambar Vellari, 1, 5,2015-0-11
23,23,Bottle gourd / Suraikai, 1, 5,2015-0-11
24,24,Tomato / Thakkali, 1, 7,2015-0-11
25,25,Thatta payaru, 1, 15,2015-0-11
26,26,Lady’s Finger / Venda Kai, 1, 7,2015-0-11
27,27,Lemon / Elumbichai, 1, 55,2015-0-11
