,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 54,2015-1-19
1,Tomotto ottu, 1, 12,2015-1-19
2,Ladys Finger, 1, 16,2015-1-19
3,Snake Guard, 1, 18,2015-1-19
4,Bitter Gourd, 1, 24,2015-1-19
5,Bottle gourd, 1, 10,2015-1-19
6,Pumpkin, 1, 16,2015-1-19
7,Bean, 1, 30,2015-1-19
8,Cluster Beans, 1, 20,2015-1-19
9,Red Chilies, 1, 40,2015-1-19
10,Onion, 1, 34,2015-1-19
11,Pallari, 1, 30,2015-1-19
12,Ginger, 1, –,2015-1-19
13,Potato, 1, 30,2015-1-19
14,Radish, 1, 12,2015-1-19
15,Mango, 1, –,2015-1-19
16,Cabbage, 1, 34,2015-1-19
17,Carrot, 1, 36,2015-1-19
18,Beetroot, 1, 30,2015-1-19
19,Soybeans, 1, 80,2015-1-19
20,Drumstick beans, 1, 44,2015-1-19
21,butter beans, 1, –,2015-1-19
22,Banana nut, 1 piece, 4,2015-1-19
23,Banana stem, 1, 12,2015-1-19
24,Banana Flower, 1, 14,2015-1-19
25,Curry leaves, 1, 10,2015-1-19
26,Coriander leaves, 1, 25,2015-1-19
27,Mint, 1, 20,2015-1-19
28,Greens Leaves, 1, 10,2015-1-19
29,Garlic, 1, 120-140,2015-1-19
30,Button Mushrooms, 1, 196,2015-1-19
31,Papaya, 1, 20,2015-1-19
32,SavSav, 1, 18,2015-1-19
33,Sapotta, 1, 24,2015-1-19
