,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 32,2015-7-16
1,Tomotto ottu, 1, 30,2015-7-16
2,Ladys Finger, 1, 10,2015-7-16
3,Snake Guard, 1, 18,2015-7-16
4,Bitter Gourd, 1, 26,2015-7-16
5,Bottle gourd, 1, 10,2015-7-16
6,Pumpkin, 1, 16,2015-7-16
7,Bean, 1, 36,2015-7-16
8,Cluster Beans, 1, 16,2015-7-16
9,Red Chilies, 1, 40,2015-7-16
10,Onion, 1, 44,2015-7-16
11,Pallari, 1, 30,2015-7-16
12,Ginger, 1, –,2015-7-16
13,Potato, 1, 20,2015-7-16
14,Radish, 1, 16,2015-7-16
15,Mango, 1, –,2015-7-16
16,Cabbage, 1, 20,2015-7-16
17,Carrot, 1, 40,2015-7-16
18,Beetroot, 1, 46,2015-7-16
19,Soybeans, 1, 90,2015-7-16
20,Drumstick beans, 1, 50,2015-7-16
21,butter beans, 1, –,2015-7-16
22,Banana nut, 1 piece, 5,2015-7-16
23,Banana stem, 1, 10,2015-7-16
24,Banana Flower, 1, 8,2015-7-16
25,Curry leaves, 1, 20,2015-7-16
26,Coriander leaves, 1, 30,2015-7-16
27,Mint, 1, 25,2015-7-16
28,Greens Leaves, 1, 12,2015-7-16
29,Garlic, 1, 140,2015-7-16
30,Button Mushrooms, 1, 200,2015-7-16
31,Papaya, 1, 16,2015-7-16
32,SavSav, 1, 20,2015-7-16
33,Sapotta, 1, 16,2015-7-16
