,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 36,2015-1-10
1,Tomotto ottu, 1, 14,2015-1-10
2,Ladys Finger, 1, 26,2015-1-10
3,Snake Guard, 1, 18,2015-1-10
4,Bitter Gourd, 1, 24,2015-1-10
5,Bottle gourd, 1, 10,2015-1-10
6,Pumpkin, 1, 18,2015-1-10
7,Bean, 1, 26,2015-1-10
8,Cluster Beans, 1, 16,2015-1-10
9,Red Chilies, 1, 36,2015-1-10
10,Onion, 1, 24,2015-1-10
11,Pallari, 1, 28,2015-1-10
12,Ginger, 1, –,2015-1-10
13,Potato, 1, 26,2015-1-10
14,Radish, 1, 12,2015-1-10
15,Mango, 1, –,2015-1-10
16,Cabbage, 1, 24,2015-1-10
17,Carrot, 1, 24,2015-1-10
18,Beetroot, 1, 26,2015-1-10
19,Soybeans, 1, 84,2015-1-10
20,Drumstick beans, 1, 40,2015-1-10
21,butter beans, 1, –,2015-1-10
22,Banana nut, 1 piece, 4,2015-1-10
23,Banana stem, 1, 10,2015-1-10
24,Banana Flower, 1, 8,2015-1-10
25,Curry leaves, 1, 10,2015-1-10
26,Coriander leaves, 1, 20,2015-1-10
27,Mint, 1, 15,2015-1-10
28,Greens Leaves, 1, 10,2015-1-10
29,Garlic, 1, 120-140,2015-1-10
30,Button Mushrooms, 1, 194,2015-1-10
31,Papaya, 1, 20,2015-1-10
32,SavSav, 1, 20,2015-1-10
33,Sapotta, 1, 24,2015-1-10
