,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 30,2015-10-15
1,Tomotto ottu / Thakkali Ottu, 1, 18,2015-10-15
2,Lady’s Finger / Venda Kai, 1, 30,2015-10-15
3,Snake Guard / Pudalai, 1, 14,2015-10-15
4,Bitter Gourd / Pakar kai, 1, 26,2015-10-15
5,Bottle gourd / Sura kai, 1, 8,2015-10-15
6,Pumpkin / Pusani kai, 1, 16,2015-10-15
7,Beans / Avarai Kai, 1, 60,2015-10-15
8,Cluster Beans / Kothavarai, 1, 20,2015-10-15
9,Red Chilies / Kundu Milagai, 1, 30,2015-10-15
10,Small Onion / Chinna Vengayam, 1, 44,2015-10-15
11,Big Onion / Pallari, 1, 40,2015-10-15
12,Ginger /  Inji, 1, –,2015-10-15
13,Potato / Urulai Kelangu, 1, 28,2015-10-15
14,Radish / Mulangi, 1, 16,2015-10-15
15,Mango / Maa, 1, –,2015-10-15
16,Cabbage / Mutta Kose, 1, 16,2015-10-15
17,Carrot, 1, 30,2015-10-15
18,Beetroot, 1, 16,2015-10-15
19,Soya Beans, 1, 80,2015-10-15
20,Drumstick Beans / Murungai Beans, 1, 40,2015-10-15
21,Butter beans, 1, –,2015-10-15
22,Banana nut / Vala kai, 1 piece, 4,2015-10-15
23,Banana stem / Vala Thandu, 1, 10,2015-10-15
24,Banana Flower / Vala Poo, 1, 12,2015-10-15
25,Curry leaves / Karu Vepilai, 1, 20,2015-10-15
26,Coriander leaves / Malli Ilai, 1, 40,2015-10-15
27,Mint / Puthina, 1, 30,2015-10-15
28,Greens Leaves / Keerai Kattu, 1, 12,2015-10-15
29,Garlic / Poondu, 1, 100,2015-10-15
30,Button Mushrooms / Button Kaalan, 1, 200,2015-10-15
31,Papaya / Papali, 1, 20,2015-10-15
32,Sav Sav, 1, 16,2015-10-15
33,Sapotta, 1, 20,2015-10-15
