,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 28,2015-1-29
1,Tomotto ottu, 1, 14,2015-1-29
2,Ladys Finger, 1, 16,2015-1-29
3,Snake Guard, 1, 16,2015-1-29
4,Bitter Gourd, 1, 14,2015-1-29
5,Bottle gourd, 1, 6,2015-1-29
6,Pumpkin, 1, 16,2015-1-29
7,Bean, 1, 18,2015-1-29
8,Cluster Beans, 1, 18,2015-1-29
9,Red Chilies, 1, 24,2015-1-29
10,Onion, 1, 30,2015-1-29
11,Pallari, 1, 28,2015-1-29
12,Ginger, 1, –,2015-1-29
13,Potato, 1, 30,2015-1-29
14,Radish, 1, 8,2015-1-29
15,Mango, 1, –,2015-1-29
16,Cabbage, 1, 30,2015-1-29
17,Carrot, 1, 26,2015-1-29
18,Beetroot, 1, 28,2015-1-29
19,Soybeans, 1, 80,2015-1-29
20,Drumstick beans, 1, 30,2015-1-29
21,butter beans, 1, –,2015-1-29
22,Banana nut, 1 piece, 4,2015-1-29
23,Banana stem, 1, 10,2015-1-29
24,Banana Flower, 1, 12,2015-1-29
25,Curry leaves, 1, 35,2015-1-29
26,Coriander leaves, 1, 30,2015-1-29
27,Mint, 1, 30,2015-1-29
28,Greens Leaves, 1, 12,2015-1-29
29,Garlic, 1, 130-150,2015-1-29
30,Button Mushrooms, 1, 196,2015-1-29
31,Papaya, 1, 18,2015-1-29
32,SavSav, 1, 18,2015-1-29
33,Sapotta, 1, 20,2015-1-29
