,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 50,2015-5-30
1,Tomotto ottu, 1, 24,2015-5-30
2,Ladys Finger, 1, 20,2015-5-30
3,Snake Guard, 1, 20,2015-5-30
4,Bitter Gourd, 1, 30,2015-5-30
5,Bottle gourd, 1, 10,2015-5-30
6,Pumpkin, 1, 18,2015-5-30
7,Bean, 1, 50,2015-5-30
8,Cluster Beans, 1, 20,2015-5-30
9,Red Chilies, 1, 26,2015-5-30
10,Onion, 1, 26,2015-5-30
11,Pallari, 1, 32,2015-5-30
12,Ginger, 1, –,2015-5-30
13,Potato, 1, 20,2015-5-30
14,Radish, 1, 20,2015-5-30
15,Mango, 1, –,2015-5-30
16,Cabbage, 1, 18,2015-5-30
17,Carrot, 1, 40,2015-5-30
18,Beetroot, 1, 24,2015-5-30
19,Soybeans, 1, 90,2015-5-30
20,Drumstick beans, 1, 50,2015-5-30
21,butter beans, 1, –,2015-5-30
22,Banana nut, 1 piece, 5,2015-5-30
23,Banana stem, 1, 12,2015-5-30
24,Banana Flower, 1, 14,2015-5-30
25,Curry leaves, 1, 20,2015-5-30
26,Coriander leaves, 1, 40,2015-5-30
27,Mint, 1, 30,2015-5-30
28,Greens Leaves, 1, 12,2015-5-30
29,Garlic, 1, 100,2015-5-30
30,Button Mushrooms, 1, 196,2015-5-30
31,Papaya, 1, 20,2015-5-30
32,SavSav, 1, 20,2015-5-30
33,Sapotta, 1, 20,2015-5-30
