,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 24,2015-7-14
1,Tomotto ottu, 1, 32,2015-7-14
2,Ladys Finger, 1, 14,2015-7-14
3,Snake Guard, 1, 18,2015-7-14
4,Bitter Gourd, 1, 28,2015-7-14
5,Bottle gourd, 1, 10,2015-7-14
6,Pumpkin, 1, 18,2015-7-14
7,Bean, 1, 28,2015-7-14
8,Cluster Beans, 1, 18,2015-7-14
9,Red Chilies, 1, 50,2015-7-14
10,Onion, 1, 40,2015-7-14
11,Pallari, 1, 30,2015-7-14
12,Ginger, 1, –,2015-7-14
13,Potato, 1, 20,2015-7-14
14,Radish, 1, 18,2015-7-14
15,Mango, 1, –,2015-7-14
16,Cabbage, 1, 20,2015-7-14
17,Carrot, 1, 40,2015-7-14
18,Beetroot, 1, 44,2015-7-14
19,Soybeans, 1, 90,2015-7-14
20,Drumstick beans, 1, 50,2015-7-14
21,butter beans, 1, –,2015-7-14
22,Banana nut, 1 piece, 5,2015-7-14
23,Banana stem, 1, 12,2015-7-14
24,Banana Flower, 1, 14,2015-7-14
25,Curry leaves, 1, 20,2015-7-14
26,Coriander leaves, 1, 30,2015-7-14
27,Mint, 1, 20,2015-7-14
28,Greens Leaves, 1, 12,2015-7-14
29,Garlic, 1, 100-120,2015-7-14
30,Button Mushrooms, 1, 196,2015-7-14
31,Papaya, 1, 16,2015-7-14
32,SavSav, 1, 20,2015-7-14
33,Sapotta, 1, 16,2015-7-14
