,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 16,2015-4-29
1,Tomotto ottu, 1, 16,2015-4-29
2,Ladys Finger, 1, 32,2015-4-29
3,Snake Guard, 1, 16,2015-4-29
4,Bitter Gourd, 1, 20,2015-4-29
5,Bottle gourd, 1, 8,2015-4-29
6,Pumpkin, 1, 16,2015-4-29
7,Bean, 1, 40,2015-4-29
8,Cluster Beans, 1, 20,2015-4-29
9,Red Chilies, 1, 24,2015-4-29
10,Onion, 1, 16,2015-4-29
11,Pallari, 1, 18,2015-4-29
12,Ginger, 1, –,2015-4-29
13,Potato, 1, 24,2015-4-29
14,Radish, 1, 14,2015-4-29
15,Mango, 1, –,2015-4-29
16,Cabbage, 1, 12,2015-4-29
17,Carrot, 1, 24,2015-4-29
18,Beetroot, 1, 18,2015-4-29
19,Soybeans, 1, 60,2015-4-29
20,Drumstick beans, 1, 70,2015-4-29
21,butter beans, 1, –,2015-4-29
22,Banana nut, 1 piece, 4,2015-4-29
23,Banana stem, 1, 10,2015-4-29
24,Banana Flower, 1, 10,2015-4-29
25,Curry leaves, 1, 30,2015-4-29
26,Coriander leaves, 1, 25,2015-4-29
27,Mint, 1, 15,2015-4-29
28,Greens Leaves, 1, 12,2015-4-29
29,Garlic, 1, 80,2015-4-29
30,Button Mushrooms, 1, 196,2015-4-29
31,Papaya, 1, 20,2015-4-29
32,SavSav, 1, 18,2015-4-29
33,Sapotta, 1, 20,2015-4-29
