,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 100,2015-12-12
1,Tomotto ottu / Thakkali Ottu, 1, 26,2015-12-12
2,Lady’s Finger / Venda Kai, 1, 34,2015-12-12
3,Snake Guard / Pudalai, 1, 34,2015-12-12
4,Bitter Gourd / Pakar kai, 1, 48,2015-12-12
5,Bottle gourd / Sura kai, 1, 15,2015-12-12
6,Pumpkin / Pusani kai, 1, 15,2015-12-12
7,Beans / Avarai Kai, 1, 70,2015-12-12
8,Cluster Beans / Kothavarai, 1, 30,2015-12-12
9,Red Chilies / Kundu Milagai, 1, 44,2015-12-12
10,Small Onion / Chinna Vengayam, 1, 60,2015-12-12
11,Big Onion / Pallari, 1, 34,2015-12-12
12,Ginger /  Inji, 1, –,2015-12-12
13,Potato / Urulai Kelangu, 1, 28,2015-12-12
14,Radish / Mulangi, 1, 30,2015-12-12
15,Mango / Maa, 1, –,2015-12-12
16,Cabbage / Mutta Kose, 1, 24,2015-12-12
17,Carrot, 1, 44,2015-12-12
18,Beetroot, 1, 24,2015-12-12
19,Soya Beans, 1, 80,2015-12-12
20,Drumstick Beans / Murungai Beans, 1, 60,2015-12-12
21,Butter beans, 1, –,2015-12-12
22,Banana nut / Vala kai, 1 piece, 5,2015-12-12
23,Banana stem / Vala Thandu, 1, 12,2015-12-12
24,Banana Flower / Vala Poo, 1, 10,2015-12-12
25,Curry leaves / Karu Vepilai, 1, 20,2015-12-12
26,Coriander leaves / Malli Ilai, 1, 30,2015-12-12
27,Mint / Puthina, 1, 30,2015-12-12
28,Greens Leaves / Keerai Kattu, 1, 10,2015-12-12
29,Garlic / Poondu, 1, –,2015-12-12
30,Button Mushrooms / Button Kaalan, 1, 200,2015-12-12
31,Papaya / Papali, 1, 20,2015-12-12
32,Sav Sav, 1, 28,2015-12-12
33,Sapotta, 1, 20,2015-12-12
