,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 15,2015- 4-3
1,Tomotto ottu, 1, 10,2015- 4-3
2,Ladys Finger, 1, 24,2015- 4-3
3,Snake Guard, 1, 16,2015- 4-3
4,Bitter Gourd, 1, 20,2015- 4-3
5,Bottle gourd, 1, 8,2015- 4-3
6,Pumpkin, 1, 16,2015- 4-3
7,Bean, 1, 36,2015- 4-3
8,Cluster Beans, 1, 16,2015- 4-3
9,Red Chilies, 1, 20,2015- 4-3
10,Onion, 1, 24,2015- 4-3
11,Pallari, 1, 24,2015- 4-3
12,Ginger, 1, –,2015- 4-3
13,Potato, 1, 24,2015- 4-3
14,Radish, 1, 14,2015- 4-3
15,Mango, 1, –,2015- 4-3
16,Cabbage, 1, 16,2015- 4-3
17,Carrot, 1, 30,2015- 4-3
18,Beetroot, 1, 14,2015- 4-3
19,Soybeans, 1, 90,2015- 4-3
20,Drumstick beans, 1, 40,2015- 4-3
21,butter beans, 1, –,2015- 4-3
22,Banana nut, 1 piece, 3,2015- 4-3
23,Banana stem, 1, 10,2015- 4-3
24,Banana Flower, 1, 8,2015- 4-3
25,Curry leaves, 1, 25,2015- 4-3
26,Coriander leaves, 1, 20,2015- 4-3
27,Mint, 1, 20,2015- 4-3
28,Greens Leaves, 1, 10,2015- 4-3
29,Garlic, 1, 120,2015- 4-3
30,Button Mushrooms, 1, 180,2015- 4-3
31,Papaya, 1, 20,2015- 4-3
32,SavSav, 1, 24,2015- 4-3
33,Sapotta, 1, 20,2015- 4-3
