,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 60,2015-12-22
1,Tomotto ottu / Thakkali Ottu, 1, 28,2015-12-22
2,Lady’s Finger / Venda Kai, 1, 38,2015-12-22
3,Snake Guard / Pudalai, 1, 36,2015-12-22
4,Bitter Gourd / Pakar kai, 1, 55,2015-12-22
5,Bottle gourd / Sura kai, 1, 20,2015-12-22
6,Pumpkin / Pusani kai, 1, 20,2015-12-22
7,Beans / Avarai Kai, 1, 60,2015-12-22
8,Cluster Beans / Kothavarai, 1, 24,2015-12-22
9,Red Chilies / Kundu Milagai, 1, 50,2015-12-22
10,Small Onion / Chinna Vengayam, 1, 25,2015-12-22
11,Big Onion / Pallari, 1, 30,2015-12-22
12,Ginger /  Inji, 1, –,2015-12-22
13,Potato / Urulai Kelangu, 1, 24,2015-12-22
14,Radish / Mulangi, 1, 34,2015-12-22
15,Mango / Maa, 1, –,2015-12-22
16,Cabbage / Mutta Kose, 1, 24,2015-12-22
17,Carrot, 1, 50,2015-12-22
18,Beetroot, 1, 35,2015-12-22
19,Soya Beans, 1, 80,2015-12-22
20,Drumstick Beans / Murungai Beans, 1, 60,2015-12-22
21,Butter beans, 1, –,2015-12-22
22,Banana nut / Vala kai, 1 piece, 5,2015-12-22
23,Banana stem / Vala Thandu, 1, 12,2015-12-22
24,Banana Flower / Vala Poo, 1, 10,2015-12-22
25,Curry leaves / Karu Vepilai, 1, 20,2015-12-22
26,Coriander leaves / Malli Ilai, 1, 20,2015-12-22
27,Mint / Puthina, 1, 30,2015-12-22
28,Greens Leaves / Keerai Kattu, 1, 10,2015-12-22
29,Garlic / Poondu, 1, –,2015-12-22
30,Button Mushrooms / Button Kaalan, 1, 200,2015-12-22
31,Papaya / Papali, 1, 15,2015-12-22
32,Sav Sav, 1, 30,2015-12-22
33,Sapotta, 1, 20,2015-12-22
