,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 30,2015-8-22
1,Tomotto ottu, 1, 12,2015-8-22
2,Ladys Finger, 1, 8,2015-8-22
3,Snake Guard, 1, 14,2015-8-22
4,Bitter Gourd, 1, 20,2015-8-22
5,Bottle gourd, 1, 8,2015-8-22
6,Pumpkin, 1, 16,2015-8-22
7,Bean, 1, 26,2015-8-22
8,Cluster Beans, 1, 10,2015-8-22
9,Red Chilies, 1, 30,2015-8-22
10,Onion, 1, 30,2015-8-22
11,Pallari, 1, 60,2015-8-22
12,Ginger, 1, –,2015-8-22
13,Potato, 1, 24,2015-8-22
14,Radish, 1, 10,2015-8-22
15,Mango, 1, –,2015-8-22
16,Cabbage, 1, 24,2015-8-22
17,Carrot, 1, 26,2015-8-22
18,Beetroot, 1, 30,2015-8-22
19,Soybeans, 1, 90,2015-8-22
20,Drumstick beans, 1, 34,2015-8-22
21,butter beans, 1, –,2015-8-22
22,Banana nut, 1 piece, 4,2015-8-22
23,Banana stem, 1, 12,2015-8-22
24,Banana Flower, 1, 12,2015-8-22
25,Curry leaves, 1, 20,2015-8-22
26,Coriander leaves, 1, 30,2015-8-22
27,Mint, 1, 25,2015-8-22
28,Greens Leaves, 1, 12,2015-8-22
29,Garlic, 1, 100,2015-8-22
30,Button Mushrooms, 1, 180,2015-8-22
31,Papaya, 1, 20,2015-8-22
32,SavSav, 1, 20,2015-8-22
33,Sapotta, 1, 20,2015-8-22
