,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 24,2015-7-11
1,Tomotto ottu, 1, 32,2015-7-11
2,Ladys Finger, 1, 14,2015-7-11
3,Snake Guard, 1, 18,2015-7-11
4,Bitter Gourd, 1, 28,2015-7-11
5,Bottle gourd, 1, 10,2015-7-11
6,Pumpkin, 1, 18,2015-7-11
7,Bean, 1, 28,2015-7-11
8,Cluster Beans, 1, 18,2015-7-11
9,Red Chilies, 1, 50,2015-7-11
10,Onion, 1, 40,2015-7-11
11,Pallari, 1, 30,2015-7-11
12,Ginger, 1, –,2015-7-11
13,Potato, 1, 20,2015-7-11
14,Radish, 1, 18,2015-7-11
15,Mango, 1, –,2015-7-11
16,Cabbage, 1, 20,2015-7-11
17,Carrot, 1, 40,2015-7-11
18,Beetroot, 1, 44,2015-7-11
19,Soybeans, 1, 90,2015-7-11
20,Drumstick beans, 1, 50,2015-7-11
21,butter beans, 1, –,2015-7-11
22,Banana nut, 1 piece, 5,2015-7-11
23,Banana stem, 1, 12,2015-7-11
24,Banana Flower, 1, 14,2015-7-11
25,Curry leaves, 1, 20,2015-7-11
26,Coriander leaves, 1, 30,2015-7-11
27,Mint, 1, 20,2015-7-11
28,Greens Leaves, 1, 12,2015-7-11
29,Garlic, 1, 100-120,2015-7-11
30,Button Mushrooms, 1, 196,2015-7-11
31,Papaya, 1, 16,2015-7-11
32,SavSav, 1, 20,2015-7-11
33,Sapotta, 1, 16,2015-7-11
