,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 18,2015-11-12
1,Tomotto ottu / Thakkali Ottu, 1, 50,2015-11-12
2,Lady’s Finger / Venda Kai, 1, 26,2015-11-12
3,Snake Guard / Pudalai, 1, 18,2015-11-12
4,Bitter Gourd / Pakar kai, 1, 28,2015-11-12
5,Bottle gourd / Sura kai, 1, 8,2015-11-12
6,Pumpkin / Pusani kai, 1, 20,2015-11-12
7,Beans / Avarai Kai, 1, 36,2015-11-12
8,Cluster Beans / Kothavarai, 1, 20,2015-11-12
9,Red Chilies / Kundu Milagai, 1, 30,2015-11-12
10,Small Onion / Chinna Vengayam, 1, 48,2015-11-12
11,Big Onion / Pallari, 1, 40,2015-11-12
12,Ginger /  Inji, 1, –,2015-11-12
13,Potato / Urulai Kelangu, 1, 26,2015-11-12
14,Radish / Mulangi, 1, 20,2015-11-12
15,Mango / Maa, 1, –,2015-11-12
16,Cabbage / Mutta Kose, 1, 18,2015-11-12
17,Carrot, 1, 30,2015-11-12
18,Beetroot, 1, 16,2015-11-12
19,Soya Beans, 1, 60,2015-11-12
20,Drumstick Beans / Murungai Beans, 1, 30,2015-11-12
21,Butter beans, 1, –,2015-11-12
22,Banana nut / Vala kai, 1 piece, 4,2015-11-12
23,Banana stem / Vala Thandu, 1, 12,2015-11-12
24,Banana Flower / Vala Poo, 1, 10,2015-11-12
25,Curry leaves / Karu Vepilai, 1, 20,2015-11-12
26,Coriander leaves / Malli Ilai, 1, 25,2015-11-12
27,Mint / Puthina, 1, 25,2015-11-12
28,Greens Leaves / Keerai Kattu, 1, 12,2015-11-12
29,Garlic / Poondu, 1, 100,2015-11-12
30,Button Mushrooms / Button Kaalan, 1, 200,2015-11-12
31,Papaya / Papali, 1, 20,2015-11-12
32,Sav Sav, 1, 20,2015-11-12
33,Sapotta, 1, 20,2015-11-12
