,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 24,2015- 7-6
1,Tomotto ottu, 1, 28,2015- 7-6
2,Ladys Finger, 1, 12,2015- 7-6
3,Snake Guard, 1, 18,2015- 7-6
4,Bitter Gourd, 1, 26,2015- 7-6
5,Bottle gourd, 1, 8,2015- 7-6
6,Pumpkin, 1, 18,2015- 7-6
7,Bean, 1, 34,2015- 7-6
8,Cluster Beans, 1, 18,2015- 7-6
9,Red Chilies, 1, 50,2015- 7-6
10,Onion, 1, 40,2015- 7-6
11,Pallari, 1, 30,2015- 7-6
12,Ginger, 1, –,2015- 7-6
13,Potato, 1, 18,2015- 7-6
14,Radish, 1, 20,2015- 7-6
15,Mango, 1, –,2015- 7-6
16,Cabbage, 1, 18,2015- 7-6
17,Carrot, 1, 36,2015- 7-6
18,Beetroot, 1, 40,2015- 7-6
19,Soybeans, 1, 90,2015- 7-6
20,Drumstick beans, 1, 48,2015- 7-6
21,butter beans, 1, –,2015- 7-6
22,Banana nut, 1 piece, 5,2015- 7-6
23,Banana stem, 1, 12,2015- 7-6
24,Banana Flower, 1, 14,2015- 7-6
25,Curry leaves, 1, 20,2015- 7-6
26,Coriander leaves, 1, 30,2015- 7-6
27,Mint, 1, 25,2015- 7-6
28,Greens Leaves, 1, 12,2015- 7-6
29,Garlic, 1, 120,2015- 7-6
30,Button Mushrooms, 1, 196,2015- 7-6
31,Papaya, 1, 18,2015- 7-6
32,SavSav, 1, 18,2015- 7-6
33,Sapotta, 1, 16,2015- 7-6
