,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 30,2015-8-20
1,Tomotto ottu, 1, 10,2015-8-20
2,Ladys Finger, 1, 8,2015-8-20
3,Snake Guard, 1, 14,2015-8-20
4,Bitter Gourd, 1, 24,2015-8-20
5,Bottle gourd, 1, 8,2015-8-20
6,Pumpkin, 1, 16,2015-8-20
7,Bean, 1, 20,2015-8-20
8,Cluster Beans, 1, 10,2015-8-20
9,Red Chilies, 1, 25,2015-8-20
10,Onion, 1, 30,2015-8-20
11,Pallari, 1, 50,2015-8-20
12,Ginger, 1, –,2015-8-20
13,Potato, 1, 24,2015-8-20
14,Radish, 1, 12,2015-8-20
15,Mango, 1, –,2015-8-20
16,Cabbage, 1, 24,2015-8-20
17,Carrot, 1, 36,2015-8-20
18,Beetroot, 1, 30,2015-8-20
19,Soybeans, 1, 90,2015-8-20
20,Drumstick beans, 1, 40,2015-8-20
21,butter beans, 1, –,2015-8-20
22,Banana nut, 1 piece, 4,2015-8-20
23,Banana stem, 1, 12,2015-8-20
24,Banana Flower, 1, 12,2015-8-20
25,Curry leaves, 1, 20,2015-8-20
26,Coriander leaves, 1, 30,2015-8-20
27,Mint, 1, 25,2015-8-20
28,Greens Leaves, 1, 10,2015-8-20
29,Garlic, 1, 100,2015-8-20
30,Button Mushrooms, 1, 180,2015-8-20
31,Papaya, 1, 20,2015-8-20
32,SavSav, 1, 20,2015-8-20
33,Sapotta, 1, 20,2015-8-20
