,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 40,2015-11-14
1,Tomotto ottu / Thakkali Ottu, 1, 44,2015-11-14
2,Lady’s Finger / Venda Kai, 1, 34,2015-11-14
3,Snake Guard / Pudalai, 1, 16,2015-11-14
4,Bitter Gourd / Pakar kai, 1, 30,2015-11-14
5,Bottle gourd / Sura kai, 1, 8,2015-11-14
6,Pumpkin / Pusani kai, 1, 15,2015-11-14
7,Beans / Avarai Kai, 1, 30,2015-11-14
8,Cluster Beans / Kothavarai, 1, 20,2015-11-14
9,Red Chilies / Kundu Milagai, 1, 40,2015-11-14
10,Small Onion / Chinna Vengayam, 1, 56,2015-11-14
11,Big Onion / Pallari, 1, 35,2015-11-14
12,Ginger /  Inji, 1, –,2015-11-14
13,Potato / Urulai Kelangu, 1, 34,2015-11-14
14,Radish / Mulangi, 1, 20,2015-11-14
15,Mango / Maa, 1, –,2015-11-14
16,Cabbage / Mutta Kose, 1, 20,2015-11-14
17,Carrot, 1, 32,2015-11-14
18,Beetroot, 1, 16,2015-11-14
19,Soya Beans, 1, 70,2015-11-14
20,Drumstick Beans / Murungai Beans, 1, 40,2015-11-14
21,Butter beans, 1, –,2015-11-14
22,Banana nut / Vala kai, 1 piece, 4,2015-11-14
23,Banana stem / Vala Thandu, 1, 12,2015-11-14
24,Banana Flower / Vala Poo, 1, 10,2015-11-14
25,Curry leaves / Karu Vepilai, 1, 20,2015-11-14
26,Coriander leaves / Malli Ilai, 1, 40,2015-11-14
27,Mint / Puthina, 1, 30,2015-11-14
28,Greens Leaves / Keerai Kattu, 1, 12,2015-11-14
29,Garlic / Poondu, 1, 100,2015-11-14
30,Button Mushrooms / Button Kaalan, 1, 200,2015-11-14
31,Papaya / Papali, 1, 20,2015-11-14
32,Sav Sav, 1, 16,2015-11-14
33,Sapotta, 1, 20,2015-11-14
