,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 24,2015-5-10
1,Tomotto ottu, 1, 24,2015-5-10
2,Ladys Finger, 1, 20,2015-5-10
3,Snake Guard, 1, 16,2015-5-10
4,Bitter Gourd, 1, 24,2015-5-10
5,Bottle gourd, 1, 8,2015-5-10
6,Pumpkin, 1, 14,2015-5-10
7,Bean, 1, 46,2015-5-10
8,Cluster Beans, 1, 16,2015-5-10
9,Red Chilies, 1, 24,2015-5-10
10,Onion, 1, 30,2015-5-10
11,Pallari, 1, 24,2015-5-10
12,Ginger, 1, –,2015-5-10
13,Potato, 1, 24,2015-5-10
14,Radish, 1, 20,2015-5-10
15,Mango, 1, –,2015-5-10
16,Cabbage, 1, 20,2015-5-10
17,Carrot, 1, 28,2015-5-10
18,Beetroot, 1, 20,2015-5-10
19,Soybeans, 1, 90,2015-5-10
20,Drumstick beans, 1, 60,2015-5-10
21,butter beans, 1, –,2015-5-10
22,Banana nut, 1 piece, 4,2015-5-10
23,Banana stem, 1, 12,2015-5-10
24,Banana Flower, 1, 10,2015-5-10
25,Curry leaves, 1, 30,2015-5-10
26,Coriander leaves, 1, 30,2015-5-10
27,Mint, 1, 20,2015-5-10
28,Greens Leaves, 1, 12,2015-5-10
29,Garlic, 1, 100,2015-5-10
30,Button Mushrooms, 1, 180,2015-5-10
31,Papaya, 1, 20,2015-5-10
32,SavSav, 1, 20,2015-5-10
33,Sapotta, 1, 20,2015-5-10
