,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 24,2015-7-12
1,Tomotto ottu, 1, 32,2015-7-12
2,Ladys Finger, 1, 14,2015-7-12
3,Snake Guard, 1, 18,2015-7-12
4,Bitter Gourd, 1, 28,2015-7-12
5,Bottle gourd, 1, 10,2015-7-12
6,Pumpkin, 1, 18,2015-7-12
7,Bean, 1, 28,2015-7-12
8,Cluster Beans, 1, 18,2015-7-12
9,Red Chilies, 1, 50,2015-7-12
10,Onion, 1, 40,2015-7-12
11,Pallari, 1, 30,2015-7-12
12,Ginger, 1, –,2015-7-12
13,Potato, 1, 20,2015-7-12
14,Radish, 1, 18,2015-7-12
15,Mango, 1, –,2015-7-12
16,Cabbage, 1, 20,2015-7-12
17,Carrot, 1, 40,2015-7-12
18,Beetroot, 1, 44,2015-7-12
19,Soybeans, 1, 90,2015-7-12
20,Drumstick beans, 1, 50,2015-7-12
21,butter beans, 1, –,2015-7-12
22,Banana nut, 1 piece, 5,2015-7-12
23,Banana stem, 1, 12,2015-7-12
24,Banana Flower, 1, 14,2015-7-12
25,Curry leaves, 1, 20,2015-7-12
26,Coriander leaves, 1, 30,2015-7-12
27,Mint, 1, 20,2015-7-12
28,Greens Leaves, 1, 12,2015-7-12
29,Garlic, 1, 100-120,2015-7-12
30,Button Mushrooms, 1, 196,2015-7-12
31,Papaya, 1, 16,2015-7-12
32,SavSav, 1, 20,2015-7-12
33,Sapotta, 1, 16,2015-7-12
