,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 32,2015-9-23
1,Tomotto ottu, 1, 10,2015-9-23
2,Ladys Finger, 1, 24,2015-9-23
3,Snake Guard, 1, 16,2015-9-23
4,Bitter Gourd, 1, 26,2015-9-23
5,Bottle gourd, 1, 8,2015-9-23
6,Pumpkin, 1, 16,2015-9-23
7,Bean, 1, 40,2015-9-23
8,Cluster Beans, 1, 12,2015-9-23
9,Red Chilies, 1, 36,2015-9-23
10,Onion, 1, 40,2015-9-23
11,Pallari, 1, 60,2015-9-23
12,Ginger, 1, –,2015-9-23
13,Potato, 1, 24,2015-9-23
14,Radish, 1, 14,2015-9-23
15,Mango, 1, –,2015-9-23
16,Cabbage, 1, 20,2015-9-23
17,Carrot, 1, 40,2015-9-23
18,Beetroot, 1, 20,2015-9-23
19,Soybeans, 1, 80,2015-9-23
20,Drumstick beans, 1, 40,2015-9-23
21,butter beans, 1, –,2015-9-23
22,Banana nut, 1 piece, 4,2015-9-23
23,Banana stem, 1, 10,2015-9-23
24,Banana Flower, 1, 14,2015-9-23
25,Curry leaves, 1, 15,2015-9-23
26,Coriander leaves, 1, 40,2015-9-23
27,Mint, 1, 20,2015-9-23
28,Greens Leaves, 1, 15,2015-9-23
29,Garlic, 1, 100,2015-9-23
30,Button Mushrooms, 1, 245,2015-9-23
31,Papaya, 1, 20,2015-9-23
32,SavSav, 1, 20,2015-9-23
33,Sapotta, 1, 20,2015-9-23
