,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 30,2015-2-28
1,Tomotto ottu, 1, 7,2015-2-28
2,Ladys Finger, 1, 14,2015-2-28
3,Snake Guard, 1, 14,2015-2-28
4,Bitter Gourd, 1, 16,2015-2-28
5,Bottle gourd, 1, 8,2015-2-28
6,Pumpkin, 1, 14,2015-2-28
7,Bean, 1, 24,2015-2-28
8,Cluster Beans, 1, 16,2015-2-28
9,Red Chilies, 1, 18,2015-2-28
10,Onion, 1, 28,2015-2-28
11,Pallari, 1, 24,2015-2-28
12,Ginger, 1, –,2015-2-28
13,Potato, 1, 26,2015-2-28
14,Radish, 1, 8,2015-2-28
15,Mango, 1, –,2015-2-28
16,Cabbage, 1, 18,2015-2-28
17,Carrot, 1, 26,2015-2-28
18,Beetroot, 1, 20,2015-2-28
19,Soybeans, 1, 70,2015-2-28
20,Drumstick beans, 1, 26,2015-2-28
21,butter beans, 1, –,2015-2-28
22,Banana nut, 1 piece, 4,2015-2-28
23,Banana stem, 1, 10,2015-2-28
24,Banana Flower, 1, 10,2015-2-28
25,Curry leaves, 1, 15,2015-2-28
26,Coriander leaves, 1, 10,2015-2-28
27,Mint, 1, 10,2015-2-28
28,Greens Leaves, 1, 15,2015-2-28
29,Garlic, 1, 160-200,2015-2-28
30,Button Mushrooms, 1, 196,2015-2-28
31,Papaya, 1, 20,2015-2-28
32,SavSav, 1, 16,2015-2-28
33,Sapotta, 1, 20,2015-2-28
