,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 18,2015-3-20
1,Tomotto ottu, 1, 7,2015-3-20
2,Ladys Finger, 1, 24,2015-3-20
3,Snake Guard, 1, 14,2015-3-20
4,Bitter Gourd, 1, 10,2015-3-20
5,Bottle gourd, 1, 8,2015-3-20
6,Pumpkin, 1, 14,2015-3-20
7,Bean, 1, 34,2015-3-20
8,Cluster Beans, 1, 16,2015-3-20
9,Red Chilies, 1, 16,2015-3-20
10,Onion, 1, 22,2015-3-20
11,Pallari, 1, 24,2015-3-20
12,Ginger, 1, –,2015-3-20
13,Potato, 1, 20,2015-3-20
14,Radish, 1, 12,2015-3-20
15,Mango, 1, –,2015-3-20
16,Cabbage, 1, 16,2015-3-20
17,Carrot, 1, 24,2015-3-20
18,Beetroot, 1, 14,2015-3-20
19,Soybeans, 1, 80,2015-3-20
20,Drumstick beans, 1, 34,2015-3-20
21,butter beans, 1, –,2015-3-20
22,Banana nut, 1 piece, 4,2015-3-20
23,Banana stem, 1, 10,2015-3-20
24,Banana Flower, 1, 8,2015-3-20
25,Curry leaves, 1, 30,2015-3-20
26,Coriander leaves, 1, 15,2015-3-20
27,Mint, 1, 20,2015-3-20
28,Greens Leaves, 1, 10,2015-3-20
29,Garlic, 1, 100-180,2015-3-20
30,Button Mushrooms, 1, 180,2015-3-20
31,Papaya, 1, 20,2015-3-20
32,SavSav, 1, 14,2015-3-20
33,Sapotta, 1, 20,2015-3-20
