,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 38,2015- 1-8
1,Tomotto ottu, 1, 14,2015- 1-8
2,Ladys Finger, 1, 20,2015- 1-8
3,Snake Guard, 1, 14,2015- 1-8
4,Bitter Gourd, 1, 20,2015- 1-8
5,Bottle gourd, 1, 6,2015- 1-8
6,Pumpkin, 1, 16,2015- 1-8
7,Bean, 1, 30,2015- 1-8
8,Cluster Beans, 1, 24,2015- 1-8
9,Red Chilies, 1, 36,2015- 1-8
10,Onion, 1, 26,2015- 1-8
11,Pallari, 1, 28,2015- 1-8
12,Ginger, 1, –,2015- 1-8
13,Potato, 1, 30,2015- 1-8
14,Radish, 1, 12,2015- 1-8
15,Mango, 1, –,2015- 1-8
16,Cabbage, 1, 30,2015- 1-8
17,Carrot, 1, 34,2015- 1-8
18,Beetroot, 1, 36,2015- 1-8
19,Soybeans, 1, 86,2015- 1-8
20,Drumstick beans, 1, 36,2015- 1-8
21,butter beans, 1, –,2015- 1-8
22,Banana nut, 1 piece, 4,2015- 1-8
23,Banana stem, 1, 8,2015- 1-8
24,Banana Flower, 1, 6,2015- 1-8
25,Curry leaves, 1, 15,2015- 1-8
26,Coriander leaves, 1, 20,2015- 1-8
27,Mint, 1, 20,2015- 1-8
28,Greens Leaves, 1, 10,2015- 1-8
29,Garlic, 1, 90-160,2015- 1-8
30,Button Mushrooms, 1, 180,2015- 1-8
31,Papaya, 1, 20,2015- 1-8
32,SavSav, 1, 24,2015- 1-8
33,Sapotta, 1, 20,2015- 1-8
