,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 18,2014-6-5
1,Tomotto ottu, 1, 14,2014-6-5
2,LadyFinger, 1, 24,2014-6-5
3,SnakeGuard, 1, 32,2014-6-5
4,BitterGourd, 1, 30,2014-6-5
5,Bottlegourd, 1, 10,2014-6-5
6,Pumpkin, 1, 14,2014-6-5
7,Bean, 1, 64,2014-6-5
8,ClusterBeans, 1, 20,2014-6-5
9,Red Chillies, 1, 30,2014-6-5
10,Onion, 1, 24,2014-6-5
11,Pallari, 1, 22,2014-6-5
12,Ginger, 1, 110,2014-6-5
13,Potato, 1, 28,2014-6-5
14,Radish, 1, 18,2014-6-5
15,Mango, 1, 16,2014-6-5
16,Cabbage, 1, 18,2014-6-5
17,Carrot, 1, 34,2014-6-5
18,Beetroot, 1, 26,2014-6-5
19,Soybeans, 1, 110,2014-6-5
20,Drumstickbeans, 1, 54,2014-6-5
21,butterbeans, 1, –,2014-6-5
22,Banana nut, 1 piece, 04,2014-6-5
23,Banana stem, 1, 8,2014-6-5
24,BananaFlower, 1, 10,2014-6-5
25,Curry leaves, 1, 30,2014-6-5
26,Coriander leaves, 1, 40,2014-6-5
27,Mint, 1, 30,2014-6-5
28,GreensLeaves, 1, 10,2014-6-5
29,Garlic, 1, 80-120,2014-6-5
30,ButtonMushrooms, 1, 188,2014-6-5
31,Papaya, 1, 20,2014-6-5
32,SavSav, 1, 38,2014-6-5
