,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 30,2014-5-8
1,1,Tomotto ottu, 1, 12,2014-5-8
2,2,LadyFinger, 1, 24,2014-5-8
3,3,SnakeGuard, 1, 30,2014-5-8
4,4,BitterGourd, 1, 34,2014-5-8
5,5,Bottlegourd, 1, 12,2014-5-8
6,6,Pumpkin, 1, 16,2014-5-8
7,7,Bean, 1, 50,2014-5-8
8,8,ClusterBeans, 1, 18,2014-5-8
9,9,Red Chillies, 1, 60,2014-5-8
10,10,Onion, 1, 24,2014-5-8
11,11,Pallari, 1, 20,2014-5-8
12,12,Ginger, 1, 130,2014-5-8
13,13,Potato, 1, 28,2014-5-8
14,14,Radish, 1, 16,2014-5-8
15,15,Mango, 1, 16,2014-5-8
16,16,Cabbage, 1, 16,2014-5-8
17,17,Carrot, 1, 30,2014-5-8
18,18,Beetroot, 1, 26,2014-5-8
19,19,Soybeans, 1, 110,2014-5-8
20,20,Drumstickbeans, 1, 36,2014-5-8
21,21,butterbeans, 1, –,2014-5-8
22,22,Banana nut, 1 piece, 03,2014-5-8
23,23,Banana stem, 1, 08,2014-5-8
24,24,BananaFlower, 1, 08,2014-5-8
25,25,Curry leaves, 1, 30,2014-5-8
26,26,Coriander leaves, 1, 40,2014-5-8
27,27,Mint, 1, 30,2014-5-8
28,28,GreensLeaves, 1, 10,2014-5-8
29,29,Garlic, 1, 100-120,2014-5-8
30,30,ButtonMushrooms, 1, 186,2014-5-8
31,31,Papaya, 1, 26,2014-5-8
32,32,SavSav, 1, 34,2014-5-8
