,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 26,2014-4-25
1,1,Tomotto ottu, 1, 12,2014-4-25
2,2,LadyFinger, 1, 24,2014-4-25
3,3,SnakeGuard, 1, 30,2014-4-25
4,4,BitterGourd, 1, 32,2014-4-25
5,5,Bottlegourd, 1, 12,2014-4-25
6,6,Pumpkin, 1, 16,2014-4-25
7,7,Bean, 1, 54,2014-4-25
8,8,ClusterBeans, 1, 26,2014-4-25
9,9,Red Chillies, 1, 40,2014-4-25
10,10,Onion, 1, 24,2014-4-25
11,11,Pallari, 1, 18,2014-4-25
12,12,Ginger, 1, 130,2014-4-25
13,13,Potato, 1, 28,2014-4-25
14,14,Radish, 1, 12,2014-4-25
15,15,Mango, 1, 24,2014-4-25
16,16,Cabbage, 1, 12,2014-4-25
17,17,Carrot, 1, 14,2014-4-25
18,18,Beetroot, 1, 20,2014-4-25
19,19,Soybeans, 1, 90,2014-4-25
20,20,Drumstickbeans, 1, 56,2014-4-25
21,21,butterbeans, 1, –,2014-4-25
22,22,Banana nut, 1 piece, 03,2014-4-25
23,23,Banana stem, 1, 08,2014-4-25
24,24,BananaFlower, 1, 08,2014-4-25
25,25,Curry leaves, 1, 30,2014-4-25
26,26,Coriander leaves, 1, 35,2014-4-25
27,27,Mint, 1, 30,2014-4-25
28,28,GreensLeaves, 1, 10,2014-4-25
29,29,Garlic, 1, 100-120,2014-4-25
30,30,ButtonMushrooms, 1, 190,2014-4-25
31,31,Papaya, 1, 24,2014-4-25
32,32,SavSav, 1, 30,2014-4-25
