,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 30,2014-6-12
1,1,Tomotto ottu, 1, 20,2014-6-12
2,2,LadyFinger, 1, 24,2014-6-12
3,3,SnakeGuard, 1, 20,2014-6-12
4,4,BitterGourd, 1, 34,2014-6-12
5,5,Bottlegourd, 1, 12,2014-6-12
6,6,Pumpkin, 1, 16,2014-6-12
7,7,Bean, 1, 70,2014-6-12
8,8,ClusterBeans, 1, 14,2014-6-12
9,9,Red Chillies, 1, 26,2014-6-12
10,10,Onion, 1, 22,2014-6-12
11,11,Pallari, 1, 20,2014-6-12
12,12,Ginger, 1, 130,2014-6-12
13,13,Potato, 1, 30,2014-6-12
14,14,Radish, 1, 16,2014-6-12
15,15,Mango, 1, 10,2014-6-12
16,16,Cabbage, 1, 24,2014-6-12
17,17,Carrot, 1, 36,2014-6-12
18,18,Beetroot, 1, 30,2014-6-12
19,19,Soybeans, 1, 120,2014-6-12
20,20,Drumstickbeans, 1, 56,2014-6-12
21,21,butterbeans, 1, –,2014-6-12
22,22,Banana nut, 1 piece, 04,2014-6-12
23,23,Banana stem, 1, 8,2014-6-12
24,24,BananaFlower, 1, 8,2014-6-12
25,25,Curry leaves, 1, 40,2014-6-12
26,26,Coriander leaves, 1, 60,2014-6-12
27,27,Mint, 1, 30,2014-6-12
28,28,GreensLeaves, 1, 10,2014-6-12
29,29,Garlic, 1, 70-140,2014-6-12
30,30,ButtonMushrooms, 1, 180,2014-6-12
31,31,Papaya, 1, 20,2014-6-12
32,32,SavSav, 1, 32,2014-6-12
