,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 58,2014-6-30
1,1,Tomotto ottu, 1, 15,2014-6-30
2,2,LadyFinger, 1, 36,2014-6-30
3,3,SnakeGuard, 1, 26,2014-6-30
4,4,BitterGourd, 1, 38,2014-6-30
5,5,Bottlegourd, 1, 14,2014-6-30
6,6,Pumpkin, 1, 16,2014-6-30
7,7,Bean, 1, 64,2014-6-30
8,8,ClusterBeans, 1, 24,2014-6-30
9,9,Red Chillies, 1, 36,2014-6-30
10,10,Onion, 1, 24,2014-6-30
11,11,Pallari, 1, 26,2014-6-30
12,12,Ginger, 1, 125,2014-6-30
13,13,Potato, 1, 34,2014-6-30
14,14,Radish, 1, 22,2014-6-30
15,15,Mango, 1, 14,2014-6-30
16,16,Cabbage, 1, 25,2014-6-30
17,17,Carrot, 1, 44,2014-6-30
18,18,Beetroot, 1, 34,2014-6-30
19,19,Soybeans, 1, 110,2014-6-30
20,20,Drumstickbeans, 1, 74,2014-6-30
21,21,butterbeans, 1, –,2014-6-30
22,22,Banana nut, 1 piece, 4,2014-6-30
23,23,Banana stem, 1, 8,2014-6-30
24,24,BananaFlower, 1, 8,2014-6-30
25,25,Curry leaves, 1, 20,2014-6-30
26,26,Coriander leaves, 1, 60,2014-6-30
27,27,Mint, 1, 30,2014-6-30
28,28,GreensLeaves, 1, 10,2014-6-30
29,29,Garlic, 1, 100-140,2014-6-30
30,30,ButtonMushrooms, 1, 190,2014-6-30
31,31,Papaya, 1, 20,2014-6-30
32,32,SavSav, 1, 30,2014-6-30
