,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 54,2014-7-9
1,Tomotto ottu, 1, 30,2014-7-9
2,LadyFinger, 1, 36,2014-7-9
3,SnakeGuard, 1, 30,2014-7-9
4,BitterGourd, 1, 46,2014-7-9
5,Bottlegourd, 1, 12,2014-7-9
6,Pumpkin, 1, 16,2014-7-9
7,Bean, 1, 60,2014-7-9
8,ClusterBeans, 1, 28,2014-7-9
9,Red Chillies, 1, 46,2014-7-9
10,Onion, 1, 24,2014-7-9
11,Pallari, 1, 34,2014-7-9
12,Ginger, 1, 120,2014-7-9
13,Potato, 1, 40,2014-7-9
14,Radish, 1, 30,2014-7-9
15,Mango, 1, 18,2014-7-9
16,Cabbage, 1, 28,2014-7-9
17,Carrot, 1, 46,2014-7-9
18,Beetroot, 1, 48,2014-7-9
19,Soybeans, 1, 100,2014-7-9
20,Drumstickbeans, 1, 64,2014-7-9
21,butterbeans, 1, –,2014-7-9
22,Banana nut, 1 piece, 4,2014-7-9
23,Banana stem, 1, 10,2014-7-9
24,BananaFlower, 1, 10,2014-7-9
25,Curry leaves, 1, 20,2014-7-9
26,Coriander leaves, 1, 70,2014-7-9
27,Mint, 1, 30,2014-7-9
28,GreensLeaves, 1, 12,2014-7-9
29,Garlic, 1, 120-140,2014-7-9
30,ButtonMushrooms, 1, 196,2014-7-9
31,Papaya, 1, 26,2014-7-9
32,SavSav, 1, 38,2014-7-9
