,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 46,2014-9-7
1,Tomotto ottu, 1, 20,2014-9-7
2,Ladys Finger, 1, 26,2014-9-7
3,Snake Guard, 1, 16,2014-9-7
4,Bitter Gourd, 1, 30,2014-9-7
5,Bottle gourd, 1, 12,2014-9-7
6,Pumpkin, 1, 16,2014-9-7
7,Bean, 1, 38,2014-9-7
8,Cluster Beans, 1, 18,2014-9-7
9,Red Chilies, 1, 28,2014-9-7
10,Onion, 1, 30,2014-9-7
11,Pallari, 1, 30,2014-9-7
12,Ginger, 1, 80,2014-9-7
13,Potato, 1, 44,2014-9-7
14,Radish, 1, 14,2014-9-7
15,Mango, 1, –,2014-9-7
16,Cabbage, 1, 20,2014-9-7
17,Carrot, 1, 40,2014-9-7
18,Beetroot, 1, 26,2014-9-7
19,Soybeans, 1, 90,2014-9-7
20,Drumstick beans, 1, 56,2014-9-7
21,butter beans, 1, –,2014-9-7
22,Banana nut, 1 piece, 4,2014-9-7
23,Banana stem, 1, 10,2014-9-7
24,Banana Flower, 1, 6,2014-9-7
25,Curry leaves, 1, 15,2014-9-7
26,Coriander leaves, 1, 25,2014-9-7
27,Mint, 1, 30,2014-9-7
28,Greens Leaves, 1, 8,2014-9-7
29,Garlic, 1, 100-160,2014-9-7
30,Button Mushrooms, 1, 180,2014-9-7
31,Papaya, 1, 20,2014-9-7
32,SavSav, 1, 26,2014-9-7
