,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 36,2014-5-18
1,1,Tomotto ottu, 1, 22,2014-5-18
2,2,LadyFinger, 1, 26,2014-5-18
3,3,SnakeGuard, 1, 30,2014-5-18
4,4,BitterGourd, 1, 34,2014-5-18
5,5,Bottlegourd, 1, 14,2014-5-18
6,6,Pumpkin, 1, 16,2014-5-18
7,7,Bean, 1, 68,2014-5-18
8,8,ClusterBeans, 1, 20,2014-5-18
9,9,Red Chillies, 1, 50,2014-5-18
10,10,Onion, 1, 24,2014-5-18
11,11,Pallari, 1, 20,2014-5-18
12,12,Ginger, 1, 140,2014-5-18
13,13,Potato, 1, 30,2014-5-18
14,14,Radish, 1, 18,2014-5-18
15,15,Mango, 1, 18,2014-5-18
16,16,Cabbage, 1, 14,2014-5-18
17,17,Carrot, 1, 32,2014-5-18
18,18,Beetroot, 1, 26,2014-5-18
19,19,Soybeans, 1, 110,2014-5-18
20,20,Drumstickbeans, 1, 50,2014-5-18
21,21,butterbeans, 1, –,2014-5-18
22,22,Banana nut, 1 piece, 04,2014-5-18
23,23,Banana stem, 1, 08,2014-5-18
24,24,BananaFlower, 1, 06,2014-5-18
25,25,Curry leaves, 1, 40,2014-5-18
26,26,Coriander leaves, 1, 30,2014-5-18
27,27,Mint, 1, 25,2014-5-18
28,28,GreensLeaves, 1, 10,2014-5-18
29,29,Garlic, 1, 80-120,2014-5-18
30,30,ButtonMushrooms, 1, 180,2014-5-18
31,31,Papaya, 1, 20,2014-5-18
32,32,SavSav, 1, 32,2014-5-18
