,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 38,2014-10-7
1,Tomotto ottu, 1, 13,2014-10-7
2,Ladys Finger, 1, 20,2014-10-7
3,Snake Guard, 1, 16,2014-10-7
4,Bitter Gourd, 1, 20,2014-10-7
5,Bottle gourd, 1, 8,2014-10-7
6,Pumpkin, 1, 16,2014-10-7
7,Bean, 1, 46,2014-10-7
8,Cluster Beans, 1, 18,2014-10-7
9,Red Chilies, 1, 32,2014-10-7
10,Onion, 1, 24,2014-10-7
11,Pallari, 1, 20,2014-10-7
12,Ginger, 1, –,2014-10-7
13,Potato, 1, 40,2014-10-7
14,Radish, 1, 16,2014-10-7
15,Mango, 1, –,2014-10-7
16,Cabbage, 1, 18,2014-10-7
17,Carrot, 1, 38,2014-10-7
18,Beetroot, 1, 20,2014-10-7
19,Soybeans, 1, 74,2014-10-7
20,Drumstick beans, 1, 34,2014-10-7
21,butter beans, 1, –,2014-10-7
22,Banana nut, 1 piece, 4,2014-10-7
23,Banana stem, 1, 7,2014-10-7
24,Banana Flower, 1, 8,2014-10-7
25,Curry leaves, 1, 15,2014-10-7
26,Coriander leaves, 1, 30,2014-10-7
27,Mint, 1, 10,2014-10-7
28,Greens Leaves, 1, 10,2014-10-7
29,Garlic, 1, 100-160,2014-10-7
30,Button Mushrooms, 1, 194,2014-10-7
31,Papaya, 1, 20,2014-10-7
32,SavSav, 1, 18,2014-10-7
