,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 36,2014-5-15
1,1,Tomotto ottu, 1, 18,2014-5-15
2,2,LadyFinger, 1, 26,2014-5-15
3,3,SnakeGuard, 1, 34,2014-5-15
4,4,BitterGourd, 1, 36,2014-5-15
5,5,Bottlegourd, 1, 14,2014-5-15
6,6,Pumpkin, 1, 16,2014-5-15
7,7,Bean, 1, 64,2014-5-15
8,8,ClusterBeans, 1, 16,2014-5-15
9,9,Red Chillies, 1, 60,2014-5-15
10,10,Onion, 1, 24,2014-5-15
11,11,Pallari, 1, 20,2014-5-15
12,12,Ginger, 1, 145,2014-5-15
13,13,Potato, 1, 30,2014-5-15
14,14,Radish, 1, 14,2014-5-15
15,15,Mango, 1, 18,2014-5-15
16,16,Cabbage, 1, 14,2014-5-15
17,17,Carrot, 1, 28,2014-5-15
18,18,Beetroot, 1, 26,2014-5-15
19,19,Soybeans, 1, 110,2014-5-15
20,20,Drumstickbeans, 1, 38,2014-5-15
21,21,butterbeans, 1, –,2014-5-15
22,22,Banana nut, 1 piece, 04,2014-5-15
23,23,Banana stem, 1, 8,2014-5-15
24,24,BananaFlower, 1, 6,2014-5-15
25,25,Curry leaves, 1, 40,2014-5-15
26,26,Coriander leaves, 1, 30,2014-5-15
27,27,Mint, 1, 25,2014-5-15
28,28,GreensLeaves, 1, 8,2014-5-15
29,29,Garlic, 1, 100-120,2014-5-15
30,30,ButtonMushrooms, 1, 180,2014-5-15
31,31,Papaya, 1, 22,2014-5-15
32,32,SavSav, 1, 34,2014-5-15
