,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 30,2014-10-3
1,Tomotto ottu, 1, 15,2014-10-3
2,Ladys Finger, 1, 14,2014-10-3
3,Snake Guard, 1, 12,2014-10-3
4,Bitter Gourd, 1, 24,2014-10-3
5,Bottle gourd, 1, 10,2014-10-3
6,Pumpkin, 1, 16,2014-10-3
7,Bean, 1, 30,2014-10-3
8,Cluster Beans, 1, 12,2014-10-3
9,Red Chilies, 1, 30,2014-10-3
10,Onion, 1, 26,2014-10-3
11,Pallari, 1, 20,2014-10-3
12,Ginger, 1, –,2014-10-3
13,Potato, 1, 44,2014-10-3
14,Radish, 1, 12,2014-10-3
15,Mango, 1, –,2014-10-3
16,Cabbage, 1, 20,2014-10-3
17,Carrot, 1, 46,2014-10-3
18,Beetroot, 1, 30,2014-10-3
19,Soybeans, 1, 76,2014-10-3
20,Drumstick beans, 1, 34,2014-10-3
21,butter beans, 1, –,2014-10-3
22,Banana nut, 1 piece, 4,2014-10-3
23,Banana stem, 1, 8,2014-10-3
24,Banana Flower, 1, 6,2014-10-3
25,Curry leaves, 1, 15,2014-10-3
26,Coriander leaves, 1, 25,2014-10-3
27,Mint, 1, 35,2014-10-3
28,Greens Leaves, 1, 10,2014-10-3
29,Garlic, 1, 100-160,2014-10-3
30,Button Mushrooms, 1, 196,2014-10-3
31,Papaya, 1, 24,2014-10-3
32,SavSav, 1, 26,2014-10-3
