,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 44,2014-6-17
1,1,Tomotto ottu, 1, 18,2014-6-17
2,2,LadyFinger, 1, 26,2014-6-17
3,3,SnakeGuard, 1, 28,2014-6-17
4,4,BitterGourd, 1, 42,2014-6-17
5,5,Bottlegourd, 1, 14,2014-6-17
6,6,Pumpkin, 1, 16,2014-6-17
7,7,Bean, 1, 70,2014-6-17
8,8,ClusterBeans, 1, 20,2014-6-17
9,9,Red Chillies, 1, 24,2014-6-17
10,10,Onion, 1, 22,2014-6-17
11,11,Pallari, 1, 24,2014-6-17
12,12,Ginger, 1, 120,2014-6-17
13,13,Potato, 1, 28,2014-6-17
14,14,Radish, 1, 24,2014-6-17
15,15,Mango, 1, 14,2014-6-17
16,16,Cabbage, 1, 22,2014-6-17
17,17,Carrot, 1, 38,2014-6-17
18,18,Beetroot, 1, 34,2014-6-17
19,19,Soybeans, 1, 110,2014-6-17
20,20,Drumstickbeans, 1, 58,2014-6-17
21,21,butterbeans, 1, –,2014-6-17
22,22,Banana nut, 1 piece, 4,2014-6-17
23,23,Banana stem, 1, 8,2014-6-17
24,24,BananaFlower, 1, 8,2014-6-17
25,25,Curry leaves, 1, 25,2014-6-17
26,26,Coriander leaves, 1, 60,2014-6-17
27,27,Mint, 1, 30,2014-6-17
28,28,GreensLeaves, 1, 10,2014-6-17
29,29,Garlic, 1, 100-120,2014-6-17
30,30,ButtonMushrooms, 1, 194,2014-6-17
31,31,Papaya, 1, 24,2014-6-17
32,32,SavSav, 1, 32,2014-6-17
