,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 30,2014-10-2
1,Tomotto ottu, 1, 16,2014-10-2
2,Ladys Finger, 1, 14,2014-10-2
3,Snake Guard, 1, 12,2014-10-2
4,Bitter Gourd, 1, 24,2014-10-2
5,Bottle gourd, 1, 10,2014-10-2
6,Pumpkin, 1, 16,2014-10-2
7,Bean, 1, 30,2014-10-2
8,Cluster Beans, 1, 12,2014-10-2
9,Red Chilies, 1, 30,2014-10-2
10,Onion, 1, 26,2014-10-2
11,Pallari, 1, 20,2014-10-2
12,Ginger, 1, –,2014-10-2
13,Potato, 1, 44,2014-10-2
14,Radish, 1, 12,2014-10-2
15,Mango, 1, –,2014-10-2
16,Cabbage, 1, 20,2014-10-2
17,Carrot, 1, 46,2014-10-2
18,Beetroot, 1, 30,2014-10-2
19,Soybeans, 1, 76,2014-10-2
20,Drumstick beans, 1, 34,2014-10-2
21,butter beans, 1, –,2014-10-2
22,Banana nut, 1 piece, 4,2014-10-2
23,Banana stem, 1, 8,2014-10-2
24,Banana Flower, 1, 6,2014-10-2
25,Curry leaves, 1, 15,2014-10-2
26,Coriander leaves, 1, 25,2014-10-2
27,Mint, 1, 35,2014-10-2
28,Greens Leaves, 1, 10,2014-10-2
29,Garlic, 1, 100-160,2014-10-2
30,Button Mushrooms, 1, 196,2014-10-2
31,Papaya, 1, 24,2014-10-2
32,SavSav, 1, 26,2014-10-2
