,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 54,2014-7-4
1,Tomotto ottu, 1, 22,2014-7-4
2,LadyFinger, 1, 34,2014-7-4
3,SnakeGuard, 1, 24,2014-7-4
4,BitterGourd, 1, 40,2014-7-4
5,Bottlegourd, 1, 14,2014-7-4
6,Pumpkin, 1, 16,2014-7-4
7,Bean, 1, 50,2014-7-4
8,ClusterBeans, 1, 24,2014-7-4
9,Red Chillies, 1, 44,2014-7-4
10,Onion, 1, 24,2014-7-4
11,Pallari, 1, 28,2014-7-4
12,Ginger, 1, 120,2014-7-4
13,Potato, 1, 36,2014-7-4
14,Radish, 1, 24,2014-7-4
15,Mango, 1, 16,2014-7-4
16,Cabbage, 1, 28,2014-7-4
17,Carrot, 1, 48,2014-7-4
18,Beetroot, 1, 40,2014-7-4
19,Soybeans, 1, 100,2014-7-4
20,Drumstickbeans, 1, 70,2014-7-4
21,butterbeans, 1, –,2014-7-4
22,Banana nut, 1 piece, 4,2014-7-4
23,Banana stem, 1, 10,2014-7-4
24,BananaFlower, 1, 8,2014-7-4
25,Curry leaves, 1, 20,2014-7-4
26,Coriander leaves, 1, 70,2014-7-4
27,Mint, 1, 30,2014-7-4
28,GreensLeaves, 1, 10,2014-7-4
29,Garlic, 1, 70-140,2014-7-4
30,ButtonMushrooms, 1, 180,2014-7-4
31,Papaya, 1, 20,2014-7-4
32,SavSav, 1, 30,2014-7-4
