,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 40,2014-9-30
1,Tomotto ottu, 1, 14,2014-9-30
2,Ladys Finger, 1, 14,2014-9-30
3,Snake Guard, 1, 16,2014-9-30
4,Bitter Gourd, 1, 40,2014-9-30
5,Bottle gourd, 1, 12,2014-9-30
6,Pumpkin, 1, 18,2014-9-30
7,Bean, 1, 40,2014-9-30
8,Cluster Beans, 1, 16,2014-9-30
9,Red Chilies, 1, 30,2014-9-30
10,Onion, 1, 30,2014-9-30
11,Pallari, 1, 28,2014-9-30
12,Ginger, 1, 120,2014-9-30
13,Potato, 1, 40,2014-9-30
14,Radish, 1, 14,2014-9-30
15,Mango, 1, –,2014-9-30
16,Cabbage, 1, 18,2014-9-30
17,Carrot, 1, 36,2014-9-30
18,Beetroot, 1, 34,2014-9-30
19,Soybeans, 1, 90,2014-9-30
20,Drumstick beans, 1, 50,2014-9-30
21,butter beans, 1, –,2014-9-30
22,Banana nut, 1 piece, 3,2014-9-30
23,Banana stem, 1, 8,2014-9-30
24,Banana Flower, 1, 8,2014-9-30
25,Curry leaves, 1, 15,2014-9-30
26,Coriander leaves, 1, 25,2014-9-30
27,Mint, 1, 20,2014-9-30
28,Greens Leaves, 1, 10,2014-9-30
29,Garlic, 1, 100-130,2014-9-30
30,Button Mushrooms, 1, 196,2014-9-30
31,Papaya, 1, 20,2014-9-30
32,SavSav, 1, 26,2014-9-30
