,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 46,2014-11-18
1,1,Tomotto ottu, 1, 13,2014-11-18
2,2,Ladys Finger, 1, 16,2014-11-18
3,3,Snake Guard, 1, 30,2014-11-18
4,4,Bitter Gourd, 1, 28,2014-11-18
5,5,Bottle gourd, 1, 12,2014-11-18
6,6,Pumpkin, 1, 18,2014-11-18
7,7,Bean, 1, 46,2014-11-18
8,8,Cluster Beans, 1, 20,2014-11-18
9,9,Red Chilies, 1, 34,2014-11-18
10,10,Onion, 1, 30,2014-11-18
11,11,Pallari, 1, 26,2014-11-18
12,12,Ginger, 1, –,2014-11-18
13,13,Potato, 1, 36,2014-11-18
14,14,Radish, 1, 25,2014-11-18
15,15,Mango, 1, –,2014-11-18
16,16,Cabbage, 1, 20,2014-11-18
17,17,Carrot, 1, 40,2014-11-18
18,18,Beetroot, 1, 30,2014-11-18
19,19,Soybeans, 1, 66,2014-11-18
20,20,Drumstick beans, 1, 46,2014-11-18
21,21,butter beans, 1, –,2014-11-18
22,22,Banana nut, 1 piece, 5,2014-11-18
23,23,Banana stem, 1, 7,2014-11-18
24,24,Banana Flower, 1, 4,2014-11-18
25,25,Curry leaves, 1, 20,2014-11-18
26,26,Coriander leaves, 1, 60,2014-11-18
27,27,Mint, 1, 40,2014-11-18
28,28,Greens Leaves, 1, 10,2014-11-18
29,29,Garlic, 1, 120-140,2014-11-18
30,30,Button Mushrooms, 1, 196,2014-11-18
31,31,Papaya, 1, 24,2014-11-18
32,32,SavSav, 1, 26,2014-11-18
