,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 18,2014-5-31
1,1,Tomotto ottu, 1, 14,2014-5-31
2,2,LadyFinger, 1, 18,2014-5-31
3,3,SnakeGuard, 1, 20,2014-5-31
4,4,BitterGourd, 1, 34,2014-5-31
5,5,Bottlegourd, 1, 12,2014-5-31
6,6,Pumpkin, 1, 14,2014-5-31
7,7,Bean, 1, 60,2014-5-31
8,8,ClusterBeans, 1, 20,2014-5-31
9,9,Red Chillies, 1, 36,2014-5-31
10,10,Onion, 1, 24,2014-5-31
11,11,Pallari, 1, 18,2014-5-31
12,12,Ginger, 1, 120,2014-5-31
13,13,Potato, 1, 30,2014-5-31
14,14,Radish, 1, 16,2014-5-31
15,15,Mango, 1, 18,2014-5-31
16,16,Cabbage, 1, 20,2014-5-31
17,17,Carrot, 1, 30,2014-5-31
18,18,Beetroot, 1, 24,2014-5-31
19,19,Soybeans, 1, 120,2014-5-31
20,20,Drumstickbeans, 1, 54,2014-5-31
21,21,butterbeans, 1, –,2014-5-31
22,22,Banana nut, 1 piece, 03,2014-5-31
23,23,Banana stem, 1, 8,2014-5-31
24,24,BananaFlower, 1, 10,2014-5-31
25,25,Curry leaves, 1, 30,2014-5-31
26,26,Coriander leaves, 1, 35,2014-5-31
27,27,Mint, 1, 25,2014-5-31
28,28,GreensLeaves, 1, 10,2014-5-31
29,29,Garlic, 1, 80-120,2014-5-31
30,30,ButtonMushrooms, 1, 184,2014-5-31
31,31,Papaya, 1, 20,2014-5-31
32,32,SavSav, 1, 28,2014-5-31
