,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 40,2014-10-6
1,Tomotto ottu, 1, 15,2014-10-6
2,Ladys Finger, 1, 20,2014-10-6
3,Snake Guard, 1, 14,2014-10-6
4,Bitter Gourd, 1, 20,2014-10-6
5,Bottle gourd, 1, 8,2014-10-6
6,Pumpkin, 1, 16,2014-10-6
7,Bean, 1, 40,2014-10-6
8,Cluster Beans, 1, 16,2014-10-6
9,Red Chilies, 1, 32,2014-10-6
10,Onion, 1, 24,2014-10-6
11,Pallari, 1, 20,2014-10-6
12,Ginger, 1, –,2014-10-6
13,Potato, 1, 40,2014-10-6
14,Radish, 1, 16,2014-10-6
15,Mango, 1, –,2014-10-6
16,Cabbage, 1, 18,2014-10-6
17,Carrot, 1, 40,2014-10-6
18,Beetroot, 1, 26,2014-10-6
19,Soybeans, 1, 70,2014-10-6
20,Drumstick beans, 1, 36,2014-10-6
21,butter beans, 1, –,2014-10-6
22,Banana nut, 1 piece, 4,2014-10-6
23,Banana stem, 1, 8,2014-10-6
24,Banana Flower, 1, 5,2014-10-6
25,Curry leaves, 1, 20,2014-10-6
26,Coriander leaves, 1, 38,2014-10-6
27,Mint, 1, 10,2014-10-6
28,Greens Leaves, 1, 10,2014-10-6
29,Garlic, 1, 100-160,2014-10-6
30,Button Mushrooms, 1, 180,2014-10-6
31,Papaya, 1, 20,2014-10-6
32,SavSav, 1, 24,2014-10-6
