,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 18,2014-6-30
1,Tomotto ottu, 1, 14,2014-6-30
2,LadyFinger, 1, 22,2014-6-30
3,SnakeGuard, 1, 24,2014-6-30
4,BitterGourd, 1, 30,2014-6-30
5,Bottlegourd, 1, 10,2014-6-30
6,Pumpkin, 1, 14,2014-6-30
7,Bean, 1, 64,2014-6-30
8,ClusterBeans, 1, 18,2014-6-30
9,Red Chillies, 1, 30,2014-6-30
10,Onion, 1, 24,2014-6-30
11,Pallari, 1, 20,2014-6-30
12,Ginger, 1, 120,2014-6-30
13,Potato, 1, 28,2014-6-30
14,Radish, 1, 18,2014-6-30
15,Mango, 1, 16,2014-6-30
16,Cabbage, 1, 18,2014-6-30
17,Carrot, 1, 30,2014-6-30
18,Beetroot, 1, 24,2014-6-30
19,Soybeans, 1, 120,2014-6-30
20,Drumstickbeans, 1, 56,2014-6-30
21,butterbeans, 1, –,2014-6-30
22,Banana nut, 1 piece, 04,2014-6-30
23,Banana stem, 1, 8,2014-6-30
24,BananaFlower, 1, 10,2014-6-30
25,Curry leaves, 1, 40,2014-6-30
26,Coriander leaves, 1, 35,2014-6-30
27,Mint, 1, 30,2014-6-30
28,GreensLeaves, 1, 10,2014-6-30
29,Garlic, 1, 100-120,2014-6-30
30,ButtonMushrooms, 1, 190,2014-6-30
31,Papaya, 1, 20,2014-6-30
32,SavSav, 1, 36,2014-6-30
