,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 36,2014-5-10
1,1,Tomotto ottu, 1, 12,2014-5-10
2,2,LadyFinger, 1, 22,2014-5-10
3,3,SnakeGuard, 1, 20,2014-5-10
4,4,BitterGourd, 1, 34,2014-5-10
5,5,Bottlegourd, 1, 14,2014-5-10
6,6,Pumpkin, 1, 16,2014-5-10
7,7,Bean, 1, 44,2014-5-10
8,8,ClusterBeans, 1, 16,2014-5-10
9,9,Red Chillies, 1, 74,2014-5-10
10,10,Onion, 1, 26,2014-5-10
11,11,Pallari, 1, 20,2014-5-10
12,12,Ginger, 1, 130,2014-5-10
13,13,Potato, 1, 28,2014-5-10
14,14,Radish, 1, 14,2014-5-10
15,15,Mango, 1, 20,2014-5-10
16,16,Cabbage, 1, 14,2014-5-10
17,17,Carrot, 1, 32,2014-5-10
18,18,Beetroot, 1, 24,2014-5-10
19,19,Soybeans, 1, 110,2014-5-10
20,20,Drumstickbeans, 1, 46,2014-5-10
21,21,butterbeans, 1, –,2014-5-10
22,22,Banana nut, 1 piece, 04,2014-5-10
23,23,Banana stem, 1, 8,2014-5-10
24,24,BananaFlower, 1, 6,2014-5-10
25,25,Curry leaves, 1, 40,2014-5-10
26,26,Coriander leaves, 1, 40,2014-5-10
27,27,Mint, 1, 25,2014-5-10
28,28,GreensLeaves, 1, 8,2014-5-10
29,29,Garlic, 1, 60-100,2014-5-10
30,30,ButtonMushrooms, 1, 180,2014-5-10
31,31,Papaya, 1, 22,2014-5-10
32,32,SavSav, 1, 32,2014-5-10
