,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 44,2014-9-5
1,Tomotto ottu, 1, 20,2014-9-5
2,Ladys Finger, 1, 30,2014-9-5
3,Snake Guard, 1, 16,2014-9-5
4,Bitter Gourd, 1, 32,2014-9-5
5,Bottle gourd, 1, 12,2014-9-5
6,Pumpkin, 1, 16,2014-9-5
7,Bean, 1, 36,2014-9-5
8,Cluster Beans, 1, 18,2014-9-5
9,Red Chilies, 1, 26,2014-9-5
10,Onion, 1, 28,2014-9-5
11,Pallari, 1, 28,2014-9-5
12,Ginger, 1, 100,2014-9-5
13,Potato, 1, 44,2014-9-5
14,Radish, 1, 16,2014-9-5
15,Mango, 1, –,2014-9-5
16,Cabbage, 1, 20,2014-9-5
17,Carrot, 1, 36,2014-9-5
18,Beetroot, 1, 26,2014-9-5
19,Soybeans, 1, 90,2014-9-5
20,Drumstick beans, 1, 50,2014-9-5
21,butter beans, 1, –,2014-9-5
22,Banana nut, 1 piece, 4,2014-9-5
23,Banana stem, 1, 8,2014-9-5
24,Banana Flower, 1, 6,2014-9-5
25,Curry leaves, 1, 15,2014-9-5
26,Coriander leaves, 1, 20,2014-9-5
27,Mint, 1, 25,2014-9-5
28,Greens Leaves, 1, 8,2014-9-5
29,Garlic, 1, 100-160,2014-9-5
30,Button Mushrooms, 1, 180,2014-9-5
31,Papaya, 1, 20,2014-9-5
32,SavSav, 1, 26,2014-9-5
