,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 36,2014-5-17
1,1,Tomotto ottu, 1, 20,2014-5-17
2,2,LadyFinger, 1, 24,2014-5-17
3,3,SnakeGuard, 1, 30,2014-5-17
4,4,BitterGourd, 1, 34,2014-5-17
5,5,Bottlegourd, 1, 14,2014-5-17
6,6,Pumpkin, 1, 16,2014-5-17
7,7,Bean, 1, 68,2014-5-17
8,8,ClusterBeans, 1, 16,2014-5-17
9,9,Red Chillies, 1, 40,2014-5-17
10,10,Onion, 1, 24,2014-5-17
11,11,Pallari, 1, 18,2014-5-17
12,12,Ginger, 1, 145,2014-5-17
13,13,Potato, 1, 30,2014-5-17
14,14,Radish, 1, 14,2014-5-17
15,15,Mango, 1, 18,2014-5-17
16,16,Cabbage, 1, 18,2014-5-17
17,17,Carrot, 1, 32,2014-5-17
18,18,Beetroot, 1, 24,2014-5-17
19,19,Soybeans, 1, 110,2014-5-17
20,20,Drumstickbeans, 1, 50,2014-5-17
21,21,butterbeans, 1, –,2014-5-17
22,22,Banana nut, 1 piece, 04,2014-5-17
23,23,Banana stem, 1, 08,2014-5-17
24,24,BananaFlower, 1, 06,2014-5-17
25,25,Curry leaves, 1, 40,2014-5-17
26,26,Coriander leaves, 1, 30,2014-5-17
27,27,Mint, 1, 25,2014-5-17
28,28,GreensLeaves, 1, 8,2014-5-17
29,29,Garlic, 1, 80-120,2014-5-17
30,30,ButtonMushrooms, 1, 180,2014-5-17
31,31,Papaya, 1, 20,2014-5-17
32,32,SavSav, 1, 30,2014-5-17
