,Unnamed: 0,Unnamed: 0.1,Unnamed: 1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
2,2,2,Avarai ottu, 1, –,2016-6-14
3,3,3,Beans, 1, 35,2016-6-14
4,4,4,Beetroot, 1, 7,2016-6-14
5,5,5,Bellary / Big Onion, 1, 20,2016-6-14
6,6,6,Cauliflower, 1 Flower, 15,2016-6-14
7,7,7,Small Onion / Chinna Vengayam, 1, 37,2016-6-14
8,8,8,Chaw Chaw, 1, 27,2016-6-14
9,9,9,Disco Brinjal / Kaththari kai Disco, 1, 17,2016-6-14
10,10,10,Green Brinjal / Kaththari Kai Pachai, 1, 20,2016-6-14
11,11,11,Cluster Beans / Kothavarai, 1, 20,2016-6-14
12,12,12,Samba Chilli / Milagai Samba, 1, 30,2016-6-14
13,13,13,Round Chilli / Milagai Urundai, 1, 25,2016-6-14
14,14,14,Radish / Mullangi, 1, 7,2016-6-14
15,15,15,Drumstick / Murungai Chedi, 1, 43,2016-6-14
16,16,16,Drumstick / Murungai Maram, 1, 40,2016-6-14
17,17,17,Nelli Kai, 1, 23,2016-6-14
18,18,18,Bitter Gourd / Pakar kai, 1, –,2016-6-14
19,19,19,Perkangkai, 1, 20,2016-6-14
20,20,20,Snake Guard / Pudalai, 1, 10,2016-6-14
21,21,21,Red Pumpkin / Red Pusanikkai, 1, 6,2016-6-14
22,22,22,Sambar Vellari, 1, 10,2016-6-14
23,23,23,Bottle gourd / Suraikai, 1, 6,2016-6-14
24,24,24,Tomato / Thakkali, 1, 35,2016-6-14
25,25,25,Thatta payaru, 1, 35,2016-6-14
26,26,26,Lady’s Finger / Venda Kai, 1, 12,2016-6-14
27,27,27,Lemon / Elumbichai, 1, 100,2016-6-14
,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,Belt Beans / Avarai Belt, 1, 30,2016-7-14
1,1,1,Beans Kolee / Avarai Kolee, 1, 30,2016-7-14
2,2,2,Avarai ottu, 1, –,2016-7-14
3,3,3,Beans, 1, 40,2016-7-14
4,4,4,Beetroot, 1, 10,2016-7-14
5,5,5,Bellary / Big Onion, 1, 23,2016-7-14
6,6,6,Cauliflower, 1 Flower, 15,2016-7-14
7,7,7,Small Onion / Chinna Vengayam, 1, 30,2016-7-14
8,8,8,Chaw Chaw, 1, 27,2016-7-14
9,9,9,Disco Brinjal / Kaththari kai Disco, 1, 10,2016-7-14
10,10,10,Green Brinjal / Kaththari Kai Pachai, 1, 20,2016-7-14
11,11,11,Cluster Beans / Kothavarai, 1, 20,2016-7-14
12,12,12,Samba Chilli / Milagai Samba, 1, 15,2016-7-14
13,13,13,Round Chilli / Milagai Urundai, 1, 15,2016-7-14
14,14,14,Radish / Mullangi, 1, 9,2016-7-14
15,15,15,Drumstick / Murungai Chedi, 1, 28,2016-7-14
16,16,16,Drumstick / Murungai Maram, 1, 25,2016-7-14
17,17,17,Nelli Kai, 1, 25,2016-7-14
18,18,18,Bitter Gourd / Pakar kai, 1, –,2016-7-14
19,19,19,Perkangkai, 1, 20,2016-7-14
20,20,20,Snake Guard / Pudalai, 1, 10,2016-7-14
21,21,21,Red Pumpkin / Red Pusanikkai, 1, 6,2016-7-14
22,22,22,Sambar Vellari, 1, 8,2016-7-14
23,23,23,Bottle gourd / Suraikai, 1, 7,2016-7-14
24,24,24,Tomato / Thakkali, 1, 40,2016-7-14
25,25,25,Thatta payaru, 1, 40,2016-7-14
26,26,26,Lady’s Finger / Venda Kai, 1, 17,2016-7-14
27,27,27,Lemon / Elumbichai, 1, 70,2016-7-14
,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,Belt Beans / Avarai Belt, 1, 25,2016-8-14
1,1,1,Beans Kolee / Avarai Kolee, 1, 25,2016-8-14
2,2,2,Avarai ottu, 1, –,2016-8-14
3,3,3,Beans, 1, 35,2016-8-14
4,4,4,Beetroot, 1, 8,2016-8-14
5,5,5,Bellary / Big Onion, 1, 20,2016-8-14
6,6,6,Cauliflower, 1 Flower, 13,2016-8-14
7,7,7,Small Onion / Chinna Vengayam, 1, 18,2016-8-14
8,8,8,Chaw Chaw, 1, 22,2016-8-14
9,9,9,Disco Brinjal / Kaththari kai Disco, 1, 15,2016-8-14
10,10,10,Green Brinjal / Kaththari Kai Pachai, 1, 15,2016-8-14
11,11,11,Cluster Beans / Kothavarai, 1, 10,2016-8-14
12,12,12,Samba Chilli / Milagai Samba, 1, 30,2016-8-14
13,13,13,Round Chilli / Milagai Urundai, 1, 30,2016-8-14
14,14,14,Radish / Mullangi, 1, 9,2016-8-14
15,15,15,Drumstick / Murungai Chedi, 1, 20,2016-8-14
16,16,16,Drumstick / Murungai Maram, 1, 18,2016-8-14
17,17,17,Nelli Kai, 1, 23,2016-8-14
18,18,18,Bitter Gourd / Pakar kai, 1, –,2016-8-14
19,19,19,Perkangkai, 1, 20,2016-8-14
20,20,20,Snake Guard / Pudalai, 1, 10,2016-8-14
21,21,21,Red Pumpkin / Red Pusanikkai, 1, 5,2016-8-14
22,22,22,Sambar Vellari, 1, 8,2016-8-14
23,23,23,Bottle gourd / Suraikai, 1, 5,2016-8-14
24,24,24,Tomato / Thakkali, 1, 10,2016-8-14
25,25,25,Thatta payaru, 1, 20,2016-8-14
26,26,26,Lady’s Finger / Venda Kai, 1, 10,2016-8-14
27,27,27,Lemon / Elumbichai, 1, 60,2016-8-14
,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,Belt Beans / Avarai Belt, 1, 30,2016-1-15
1,1,1,Beans Kolee / Avarai Kolee, 1, 30,2016-1-15
2,2,2,Avarai ottu, 1, –,2016-1-15
3,3,3,Beans, 1, 55,2016-1-15
4,4,4,Beetroot, 1, 7,2016-1-15
5,5,5,Bellary / Big Onion, 1, 35,2016-1-15
6,6,6,Cauliflower, 1 Flower, 17,2016-1-15
7,7,7,Small Onion / Chinna Vengayam, 1, 35,2016-1-15
8,8,8,Chaw Chaw, 1, 18,2016-1-15
9,9,9,Disco Brinjal / Kaththari kai Disco, 1, 30,2016-1-15
10,10,10,Green Brinjal / Kaththari Kai Pachai, 1, 35,2016-1-15
11,11,11,Cluster Beans / Kothavarai, 1, 18,2016-1-15
12,12,12,Samba Chilli / Milagai Samba, 1, 40,2016-1-15
13,13,13,Round Chilli / Milagai Urundai, 1, 50,2016-1-15
14,14,14,Radish / Mullangi, 1, 8,2016-1-15
15,15,15,Drumstick / Murungai Chedi, 1, 68,2016-1-15
16,16,16,Drumstick / Murungai Maram, 1, 68,2016-1-15
17,17,17,Nelli Kai, 1, 22,2016-1-15
18,18,18,Bitter Gourd / Pakar kai, 1, –,2016-1-15
19,19,19,Perkangkai, 1, 22,2016-1-15
20,20,20,Snake Guard / Pudalai, 1, 20,2016-1-15
21,21,21,Red Pumpkin / Red Pusanikkai, 1, 7,2016-1-15
22,22,22,Sambar Vellari, 1, 10,2016-1-15
23,23,23,Bottle gourd / Suraikai, 1, 20,2016-1-15
24,24,24,Tomato / Thakkali, 1, 38,2016-1-15
25,25,25,Thatta payaru, 1, 30,2016-1-15
26,26,26,Lady’s Finger / Venda Kai, 1, 27,2016-1-15
27,27,27,Lemon / Elumbichai, 1, 70,2016-1-15
,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,Belt Beans / Avarai Belt, 1, 30,2016-2-15
1,1,1,Beans Kolee / Avarai Kolee, 1, 30,2016-2-15
2,2,2,Avarai ottu, 1, –,2016-2-15
3,3,3,Beans, 1, 50,2016-2-15
4,4,4,Beetroot, 1, 5,2016-2-15
5,5,5,Bellary / Big Onion, 1, 25,2016-2-15
6,6,6,Cauliflower, 1 Flower, 15,2016-2-15
7,7,7,Small Onion / Chinna Vengayam, 1, 20,2016-2-15
8,8,8,Chaw Chaw, 1, 20,2016-2-15
9,9,9,Disco Brinjal / Kaththari kai Disco, 1, 8,2016-2-15
10,10,10,Green Brinjal / Kaththari Kai Pachai, 1, 10,2016-2-15
11,11,11,Cluster Beans / Kothavarai, 1, 15,2016-2-15
12,12,12,Samba Chilli / Milagai Samba, 1, 28,2016-2-15
13,13,13,Round Chilli / Milagai Urundai, 1, 30,2016-2-15
14,14,14,Radish / Mullangi, 1, 7,2016-2-15
15,15,15,Drumstick / Murungai Chedi, 1, 100,2016-2-15
16,16,16,Drumstick / Murungai Maram, 1, 100,2016-2-15
17,17,17,Nelli Kai, 1, 25,2016-2-15
18,18,18,Bitter Gourd / Pakar kai, 1, –,2016-2-15
19,19,19,Perkangkai, 1, 12,2016-2-15
20,20,20,Snake Guard / Pudalai, 1, 13,2016-2-15
21,21,21,Red Pumpkin / Red Pusanikkai, 1, 5,2016-2-15
22,22,22,Sambar Vellari, 1, 12,2016-2-15
23,23,23,Bottle gourd / Suraikai, 1, 5,2016-2-15
24,24,24,Tomato / Thakkali, 1, 4,2016-2-15
25,25,25,Thatta payaru, 1, 30,2016-2-15
26,26,26,Lady’s Finger / Venda Kai, 1, 15,2016-2-15
27,27,27,Lemon / Elumbichai, 1, 60,2016-2-15
,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,Belt Beans / Avarai Belt, 1, 25,2016-3-15
1,1,1,Beans Kolee / Avarai Kolee, 1, 30,2016-3-15
2,2,2,Avarai ottu, 1, –,2016-3-15
3,3,3,Beans, 1, 50,2016-3-15
4,4,4,Beetroot, 1, 7,2016-3-15
5,5,5,Bellary / Big Onion, 1, 17,2016-3-15
6,6,6,Cauliflower, 1 Flower, 15,2016-3-15
7,7,7,Small Onion / Chinna Vengayam, 1, 15,2016-3-15
8,8,8,Chaw Chaw, 1, 22,2016-3-15
9,9,9,Disco Brinjal / Kaththari kai Disco, 1, 12,2016-3-15
10,10,10,Green Brinjal / Kaththari Kai Pachai, 1, 22,2016-3-15
11,11,11,Cluster Beans / Kothavarai, 1, 17,2016-3-15
12,12,12,Samba Chilli / Milagai Samba, 1, 25,2016-3-15
13,13,13,Round Chilli / Milagai Urundai, 1, 30,2016-3-15
14,14,14,Radish / Mullangi, 1, 6,2016-3-15
15,15,15,Drumstick / Murungai Chedi, 1, 80,2016-3-15
16,16,16,Drumstick / Murungai Maram, 1, 80,2016-3-15
17,17,17,Nelli Kai, 1, 25,2016-3-15
18,18,18,Bitter Gourd / Pakar kai, 1, –,2016-3-15
19,19,19,Perkangkai, 1, 17,2016-3-15
20,20,20,Snake Guard / Pudalai, 1, 12,2016-3-15
21,21,21,Red Pumpkin / Red Pusanikkai, 1, 6,2016-3-15
22,22,22,Sambar Vellari, 1, 12,2016-3-15
23,23,23,Bottle gourd / Suraikai, 1, 6,2016-3-15
24,24,24,Tomato / Thakkali, 1, 4,2016-3-15
25,25,25,Thatta payaru, 1, 32,2016-3-15
26,26,26,Lady’s Finger / Venda Kai, 1, 15,2016-3-15
27,27,27,Lemon / Elumbichai, 1, 67,2016-3-15
,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,Belt Beans / Avarai Belt, 1, 24,2016-4-15
1,1,1,Beans Kolee / Avarai Kolee, 1, 25,2016-4-15
2,2,2,Avarai ottu, 1, –,2016-4-15
3,3,3,Beans, 1, 35,2016-4-15
4,4,4,Beetroot, 1, 5,2016-4-15
5,5,5,Bellary / Big Onion, 1, 20,2016-4-15
6,6,6,Cauliflower, 1 Flower, 16,2016-4-15
7,7,7,Small Onion / Chinna Vengayam, 1, 25,2016-4-15
8,8,8,Chaw Chaw, 1, 22,2016-4-15
9,9,9,Disco Brinjal / Kaththari kai Disco, 1, 17,2016-4-15
10,10,10,Green Brinjal / Kaththari Kai Pachai, 1, 15,2016-4-15
11,11,11,Cluster Beans / Kothavarai, 1, 15,2016-4-15
12,12,12,Samba Chilli / Milagai Samba, 1, 20,2016-4-15
13,13,13,Round Chilli / Milagai Urundai, 1, 25,2016-4-15
14,14,14,Radish / Mullangi, 1, 5,2016-4-15
15,15,15,Drumstick / Murungai Chedi, 1, 6,2016-4-15
16,16,16,Drumstick / Murungai Maram, 1, 6,2016-4-15
17,17,17,Nelli Kai, 1, 22,2016-4-15
18,18,18,Bitter Gourd / Pakar kai, 1, –,2016-4-15
19,19,19,Perkangkai, 1, 17,2016-4-15
20,20,20,Snake Guard / Pudalai, 1, 10,2016-4-15
21,21,21,Red Pumpkin / Red Pusanikkai, 1, 6,2016-4-15
22,22,22,Sambar Vellari, 1, 10,2016-4-15
23,23,23,Bottle gourd / Suraikai, 1, 4,2016-4-15
24,24,24,Tomato / Thakkali, 1, 8,2016-4-15
25,25,25,Thatta payaru, 1, 27,2016-4-15
26,26,26,Lady’s Finger / Venda Kai, 1, 12,2016-4-15
27,27,27,Lemon / Elumbichai, 1, 70,2016-4-15
,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,Belt Beans / Avarai Belt, 1, 32,2016-5-15
1,1,1,Beans Kolee / Avarai Kolee, 1, 32,2016-5-15
2,2,2,Avarai ottu, 1, –,2016-5-15
3,3,3,Beans, 1, 30,2016-5-15
4,4,4,Beetroot, 1, 7,2016-5-15
5,5,5,Bellary / Big Onion, 1, 30,2016-5-15
6,6,6,Cauliflower, 1 Flower, 16,2016-5-15
7,7,7,Small Onion / Chinna Vengayam, 1, 30,2016-5-15
8,8,8,Chaw Chaw, 1, 25,2016-5-15
9,9,9,Disco Brinjal / Kaththari kai Disco, 1, 20,2016-5-15
10,10,10,Green Brinjal / Kaththari Kai Pachai, 1, 20,2016-5-15
11,11,11,Cluster Beans / Kothavarai, 1, 25,2016-5-15
12,12,12,Samba Chilli / Milagai Samba, 1, 30,2016-5-15
13,13,13,Round Chilli / Milagai Urundai, 1, 30,2016-5-15
14,14,14,Radish / Mullangi, 1, 6,2016-5-15
15,15,15,Drumstick / Murungai Chedi, 1, 14,2016-5-15
16,16,16,Drumstick / Murungai Maram, 1, 14,2016-5-15
17,17,17,Nelli Kai, 1, 25,2016-5-15
18,18,18,Bitter Gourd / Pakar kai, 1, –,2016-5-15
19,19,19,Perkangkai, 1, 20,2016-5-15
20,20,20,Snake Guard / Pudalai, 1, 12,2016-5-15
21,21,21,Red Pumpkin / Red Pusanikkai, 1, 6,2016-5-15
22,22,22,Sambar Vellari, 1, 10,2016-5-15
23,23,23,Bottle gourd / Suraikai, 1, 5,2016-5-15
24,24,24,Tomato / Thakkali, 1, 25,2016-5-15
25,25,25,Thatta payaru, 1, 35,2016-5-15
26,26,26,Lady’s Finger / Venda Kai, 1, 6,2016-5-15
27,27,27,Lemon / Elumbichai, 1, 110,2016-5-15
,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,Belt Beans / Avarai Belt, 1, 30,2016-6-15
1,1,1,Beans Kolee / Avarai Kolee, 1, 35,2016-6-15
2,2,2,Avarai ottu, 1, –,2016-6-15
3,3,3,Beans, 1, 35,2016-6-15
4,4,4,Beetroot, 1, 7,2016-6-15
5,5,5,Bellary / Big Onion, 1, 20,2016-6-15
6,6,6,Cauliflower, 1 Flower, 15,2016-6-15
7,7,7,Small Onion / Chinna Vengayam, 1, 37,2016-6-15
8,8,8,Chaw Chaw, 1, 27,2016-6-15
9,9,9,Disco Brinjal / Kaththari kai Disco, 1, 17,2016-6-15
10,10,10,Green Brinjal / Kaththari Kai Pachai, 1, 20,2016-6-15
11,11,11,Cluster Beans / Kothavarai, 1, 20,2016-6-15
12,12,12,Samba Chilli / Milagai Samba, 1, 30,2016-6-15
13,13,13,Round Chilli / Milagai Urundai, 1, 25,2016-6-15
14,14,14,Radish / Mullangi, 1, 7,2016-6-15
15,15,15,Drumstick / Murungai Chedi, 1, 43,2016-6-15
16,16,16,Drumstick / Murungai Maram, 1, 40,2016-6-15
17,17,17,Nelli Kai, 1, 23,2016-6-15
18,18,18,Bitter Gourd / Pakar kai, 1, –,2016-6-15
19,19,19,Perkangkai, 1, 20,2016-6-15
20,20,20,Snake Guard / Pudalai, 1, 10,2016-6-15
21,21,21,Red Pumpkin / Red Pusanikkai, 1, 6,2016-6-15
22,22,22,Sambar Vellari, 1, 10,2016-6-15
23,23,23,Bottle gourd / Suraikai, 1, 6,2016-6-15
24,24,24,Tomato / Thakkali, 1, 35,2016-6-15
25,25,25,Thatta payaru, 1, 35,2016-6-15
26,26,26,Lady’s Finger / Venda Kai, 1, 12,2016-6-15
27,27,27,Lemon / Elumbichai, 1, 100,2016-6-15
,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,Belt Beans / Avarai Belt, 1, 25,2016-9-15
1,1,1,Beans Kolee / Avarai Kolee, 1, 25,2016-9-15
2,2,2,Avarai ottu, 1, –,2016-9-15
3,3,3,Beans, 1, 30,2016-9-15
4,4,4,Beetroot, 1, 10,2016-9-15
5,5,5,Bellary / Big Onion, 1, 20,2016-9-15
6,6,6,Cauliflower, 1 Flower, 13,2016-9-15
7,7,7,Small Onion / Chinna Vengayam, 1, 15,2016-9-15
8,8,8,Chaw Chaw, 1, 20,2016-9-15
9,9,9,Disco Brinjal / Kaththari kai Disco, 1, 15,2016-9-15
10,10,10,Green Brinjal / Kaththari Kai Pachai, 1, 15,2016-9-15
11,11,11,Cluster Beans / Kothavarai, 1, 8,2016-9-15
12,12,12,Samba Chilli / Milagai Samba, 1, 20,2016-9-15
13,13,13,Round Chilli / Milagai Urundai, 1, 20,2016-9-15
14,14,14,Radish / Mullangi, 1, 9,2016-9-15
15,15,15,Drumstick / Murungai Chedi, 1, 20,2016-9-15
16,16,16,Drumstick / Murungai Maram, 1, 16,2016-9-15
17,17,17,Nelli Kai, 1, 23,2016-9-15
18,18,18,Bitter Gourd / Pakar kai, 1, –,2016-9-15
19,19,19,Perkangkai, 1, 18,2016-9-15
20,20,20,Snake Guard / Pudalai, 1, 10,2016-9-15
21,21,21,Red Pumpkin / Red Pusanikkai, 1, 4,2016-9-15
22,22,22,Sambar Vellari, 1, 3,2016-9-15
23,23,23,Bottle gourd / Suraikai, 1, 4,2016-9-15
24,24,24,Tomato / Thakkali, 1, 4,2016-9-15
25,25,25,Thatta payaru, 1, 20,2016-9-15
26,26,26,Lady’s Finger / Venda Kai, 1, 12,2016-9-15
27,27,27,Lemon / Elumbichai, 1, 90,2016-9-15
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 22,2016-11-16
1,1,Beans Kolee / Avarai Kolee, 1, 20,2016-11-16
2,2,Avarai ottu, 1, –,2016-11-16
3,3,Beans, 1, 30,2016-11-16
4,4,Beetroot, 1, 6,2016-11-16
5,5,Bellary / Big Onion, 1, 15,2016-11-16
6,6,Cauliflower, 1 Flower, 16,2016-11-16
7,7,Small Onion / Chinna Vengayam, 1, 22,2016-11-16
8,8,Chaw Chaw, 1, 4,2016-11-16
9,9,Disco Brinjal / Kaththari kai Disco, 1, 10,2016-11-16
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 12,2016-11-16
11,11,Cluster Beans / Kothavarai, 1, 15,2016-11-16
12,12,Samba Chilli / Milagai Samba, 1, 13,2016-11-16
13,13,Round Chilli / Milagai Urundai, 1, 13,2016-11-16
14,14,Radish / Mullangi, 1, 7,2016-11-16
15,15,Drumstick / Murungai Chedi, 1, 22,2016-11-16
16,16,Drumstick / Murungai Maram, 1, 15,2016-11-16
17,17,Nelli Kai, 1, 20,2016-11-16
18,18,Bitter Gourd / Pakar kai, 1, –,2016-11-16
19,19,Perkangkai, 1, 15,2016-11-16
20,20,Snake Guard / Pudalai, 1, 4,2016-11-16
21,21,Red Pumpkin / Red Pusanikkai, 1, 5,2016-11-16
22,22,Sambar Vellari, 1, 7,2016-11-16
23,23,Bottle gourd / Suraikai, 1, 3,2016-11-16
24,24,Tomato / Thakkali, 1, 3,2016-11-16
25,25,Thatta payaru, 1, 17,2016-11-16
26,26,Lady’s Finger / Venda Kai, 1, 8,2016-11-16
27,27,Lemon / Elumbichai, 1, 70,2016-11-16
,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,Belt Beans / Avarai Belt, 1, 30,2016-1-16
1,1,1,Beans Kolee / Avarai Kolee, 1, 30,2016-1-16
2,2,2,Avarai ottu, 1, –,2016-1-16
3,3,3,Beans, 1, 55,2016-1-16
4,4,4,Beetroot, 1, 7,2016-1-16
5,5,5,Bellary / Big Onion, 1, 35,2016-1-16
6,6,6,Cauliflower, 1 Flower, 17,2016-1-16
7,7,7,Small Onion / Chinna Vengayam, 1, 35,2016-1-16
8,8,8,Chaw Chaw, 1, 18,2016-1-16
9,9,9,Disco Brinjal / Kaththari kai Disco, 1, 30,2016-1-16
10,10,10,Green Brinjal / Kaththari Kai Pachai, 1, 35,2016-1-16
11,11,11,Cluster Beans / Kothavarai, 1, 18,2016-1-16
12,12,12,Samba Chilli / Milagai Samba, 1, 40,2016-1-16
13,13,13,Round Chilli / Milagai Urundai, 1, 50,2016-1-16
14,14,14,Radish / Mullangi, 1, 8,2016-1-16
15,15,15,Drumstick / Murungai Chedi, 1, 68,2016-1-16
16,16,16,Drumstick / Murungai Maram, 1, 68,2016-1-16
17,17,17,Nelli Kai, 1, 22,2016-1-16
18,18,18,Bitter Gourd / Pakar kai, 1, –,2016-1-16
19,19,19,Perkangkai, 1, 22,2016-1-16
20,20,20,Snake Guard / Pudalai, 1, 20,2016-1-16
21,21,21,Red Pumpkin / Red Pusanikkai, 1, 7,2016-1-16
22,22,22,Sambar Vellari, 1, 10,2016-1-16
23,23,23,Bottle gourd / Suraikai, 1, 20,2016-1-16
24,24,24,Tomato / Thakkali, 1, 38,2016-1-16
25,25,25,Thatta payaru, 1, 30,2016-1-16
26,26,26,Lady’s Finger / Venda Kai, 1, 27,2016-1-16
27,27,27,Lemon / Elumbichai, 1, 70,2016-1-16
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 18,2016-12-16
1,1,Beans Kolee / Avarai Kolee, 1, 18,2016-12-16
2,2,Avarai ottu, 1, –,2016-12-16
3,3,Beans, 1, 20,2016-12-16
4,4,Beetroot, 1, 7,2016-12-16
5,5,Bellary / Big Onion, 1, 13,2016-12-16
6,6,Cauliflower, 1 Flower, 17,2016-12-16
7,7,Small Onion / Chinna Vengayam, 1, 15,2016-12-16
8,8,Chaw Chaw, 1, 5,2016-12-16
9,9,Disco Brinjal / Kaththari kai Disco, 1, 14,2016-12-16
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 13,2016-12-16
11,11,Cluster Beans / Kothavarai, 1, 18,2016-12-16
12,12,Samba Chilli / Milagai Samba, 1, 18,2016-12-16
13,13,Round Chilli / Milagai Urundai, 1, 18,2016-12-16
14,14,Radish / Mullangi, 1, 6,2016-12-16
15,15,Drumstick / Murungai Chedi, 1, 77,2016-12-16
16,16,Drumstick / Murungai Maram, 1, 75,2016-12-16
17,17,Nelli Kai, 1, 22,2016-12-16
18,18,Bitter Gourd / Pakar kai, 1, –,2016-12-16
19,19,Perkangkai, 1, 17,2016-12-16
20,20,Snake Guard / Pudalai, 1, 3,2016-12-16
21,21,Red Pumpkin / Red Pusanikkai, 1, 2,2016-12-16
22,22,Sambar Vellari, 1, 5,2016-12-16
23,23,Bottle gourd / Suraikai, 1, 3,2016-12-16
24,24,Tomato / Thakkali, 1, 3,2016-12-16
25,25,Thatta payaru, 1, 23,2016-12-16
26,26,Lady’s Finger / Venda Kai, 1, 7,2016-12-16
27,27,Lemon / Elumbichai, 1, 60,2016-12-16
,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,Belt Beans / Avarai Belt, 1, 30,2016- 6-1
1,1,1,Beans Kolee / Avarai Kolee, 1, 30,2016- 6-1
2,2,2,Avarai ottu, 1, –,2016- 6-1
3,3,3,Beans, 1, 30,2016- 6-1
4,4,4,Beetroot, 1, 6,2016- 6-1
5,5,5,Bellary / Big Onion, 1, 20,2016- 6-1
6,6,6,Cauliflower, 1 Flower, 15,2016- 6-1
7,7,7,Small Onion / Chinna Vengayam, 1, 30,2016- 6-1
8,8,8,Chaw Chaw, 1, 25,2016- 6-1
9,9,9,Disco Brinjal / Kaththari kai Disco, 1, 30,2016- 6-1
10,10,10,Green Brinjal / Kaththari Kai Pachai, 1, 30,2016- 6-1
11,11,11,Cluster Beans / Kothavarai, 1, 23,2016- 6-1
12,12,12,Samba Chilli / Milagai Samba, 1, 28,2016- 6-1
13,13,13,Round Chilli / Milagai Urundai, 1, 28,2016- 6-1
14,14,14,Radish / Mullangi, 1, 7,2016- 6-1
15,15,15,Drumstick / Murungai Chedi, 1, 27,2016- 6-1
16,16,16,Drumstick / Murungai Maram, 1, 25,2016- 6-1
17,17,17,Nelli Kai, 1, 25,2016- 6-1
18,18,18,Bitter Gourd / Pakar kai, 1, –,2016- 6-1
19,19,19,Perkangkai, 1, 18,2016- 6-1
20,20,20,Snake Guard / Pudalai, 1, 10,2016- 6-1
21,21,21,Red Pumpkin / Red Pusanikkai, 1, 5,2016- 6-1
22,22,22,Sambar Vellari, 1, 11,2016- 6-1
23,23,23,Bottle gourd / Suraikai, 1, 5,2016- 6-1
24,24,24,Tomato / Thakkali, 1, 30,2016- 6-1
25,25,25,Thatta payaru, 1, 35,2016- 6-1
26,26,26,Lady’s Finger / Venda Kai, 1, 10,2016- 6-1
27,27,27,Lemon / Elumbichai, 1, 100,2016- 6-1
,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,Belt Beans / Avarai Belt, 1, 30,2016-2-16
1,1,1,Beans Kolee / Avarai Kolee, 1, 30,2016-2-16
2,2,2,Avarai ottu, 1, –,2016-2-16
3,3,3,Beans, 1, 50,2016-2-16
4,4,4,Beetroot, 1, 5,2016-2-16
5,5,5,Bellary / Big Onion, 1, 25,2016-2-16
6,6,6,Cauliflower, 1 Flower, 15,2016-2-16
7,7,7,Small Onion / Chinna Vengayam, 1, 20,2016-2-16
8,8,8,Chaw Chaw, 1, 20,2016-2-16
9,9,9,Disco Brinjal / Kaththari kai Disco, 1, 8,2016-2-16
10,10,10,Green Brinjal / Kaththari Kai Pachai, 1, 10,2016-2-16
11,11,11,Cluster Beans / Kothavarai, 1, 15,2016-2-16
12,12,12,Samba Chilli / Milagai Samba, 1, 28,2016-2-16
13,13,13,Round Chilli / Milagai Urundai, 1, 30,2016-2-16
14,14,14,Radish / Mullangi, 1, 7,2016-2-16
15,15,15,Drumstick / Murungai Chedi, 1, 100,2016-2-16
16,16,16,Drumstick / Murungai Maram, 1, 100,2016-2-16
17,17,17,Nelli Kai, 1, 25,2016-2-16
18,18,18,Bitter Gourd / Pakar kai, 1, –,2016-2-16
19,19,19,Perkangkai, 1, 12,2016-2-16
20,20,20,Snake Guard / Pudalai, 1, 13,2016-2-16
21,21,21,Red Pumpkin / Red Pusanikkai, 1, 5,2016-2-16
22,22,22,Sambar Vellari, 1, 12,2016-2-16
23,23,23,Bottle gourd / Suraikai, 1, 5,2016-2-16
24,24,24,Tomato / Thakkali, 1, 4,2016-2-16
25,25,25,Thatta payaru, 1, 30,2016-2-16
26,26,26,Lady’s Finger / Venda Kai, 1, 15,2016-2-16
27,27,27,Lemon / Elumbichai, 1, 60,2016-2-16
,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,Belt Beans / Avarai Belt, 1, 25,2016-3-16
1,1,1,Beans Kolee / Avarai Kolee, 1, 30,2016-3-16
