,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 40,2016-2-29
1,Tomotto ottu / Thakkali Ottu, 1, 6,2016-2-29
2,Lady’s Finger / Venda Kai, 1, 16,2016-2-29
3,Snake Guard / Pudalai, 1, 14,2016-2-29
4,Bitter Gourd / Pakar kai, 1, 22,2016-2-29
5,Bottle gourd / Sura kai, 1, 7,2016-2-29
6,Pumpkin / Pusani kai, 1, 14,2016-2-29
7,Beans / Avarai Kai, 1, 24,2016-2-29
8,Cluster Beans / Kothavarai, 1, 20,2016-2-29
9,Red Chilies / Kundu Milagai, 1, 40,2016-2-29
10,Small Onion / Chinna Vengayam, 1, 22,2016-2-29
11,Big Onion / Pallari, 1, 18,2016-2-29
12,Ginger / Inji, 1, –,2016-2-29
13,Potato / Urulai Kelangu, 1, 24,2016-2-29
14,Radish / Mulangi, 1, 7,2016-2-29
15,Mango / Maa, 1, –,2016-2-29
16,Cabbage / Mutta Kose, 1, 16,2016-2-29
17,Carrot, 1, 38,2016-2-29
18,Beetroot, 1, 15,2016-2-29
19,Soya Beans, 1, 120,2016-2-29
20,Drumstick Beans / Murungai Beans, 1, 38,2016-2-29
21,Butter beans, 1, –,2016-2-29
22,Banana nut / Vala kai, 1 piece, 3,2016-2-29
23,Banana stem / Vala Thandu, 1, 10,2016-2-29
24,Banana Flower / Vala Poo, 1, 12,2016-2-29
25,Curry leaves / Karu Vepilai, 1, 40,2016-2-29
26,Coriander leaves / Malli Ilai, 1, 8,2016-2-29
27,Mint / Puthina, 1, 10,2016-2-29
28,Greens Leaves / Keerai Kattu, 1, 10,2016-2-29
29,Garlic / Poondu, 1, –,2016-2-29
30,Button Mushrooms / Button Kaalan, 1, 180,2016-2-29
31,Papaya / Papali, 1, 22,2016-2-29
32,Sav Sav, 1, 20,2016-2-29
33,Sapotta, 1, 20,2016-2-29
34,Field bean / Mochai, 1, 54,2016-2-29
