,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 28,2016-5-25
1,Tomotto ottu / Thakkali Ottu, 1, 56,2016-5-25
2,Lady’s Finger / Venda Kai, 1, 40,2016-5-25
3,Snake Guard / Pudalai, 1, 36,2016-5-25
4,Bitter Gourd / Pakar kai, 1, 38,2016-5-25
5,Bottle gourd / Sura kai, 1, 12,2016-5-25
6,Pumpkin / Pusani kai, 1, 20,2016-5-25
7,Beans / Avarai Kai, 1, 90,2016-5-25
8,Cluster Beans / Kothavarai, 1, 26,2016-5-25
9,Red Chilies / Kundu Milagai, 1, 70,2016-5-25
10,Small Onion / Chinna Vengayam, 1, 38,2016-5-25
11,Big Onion / Pallari, 1, 16,2016-5-25
12,Ginger / Inji, 1, –,2016-5-25
13,Potato / Urulai Kelangu, 1, 28,2016-5-25
14,Radish / Mulangi, 1, 26,2016-5-25
15,Mango / Maa, 1, –,2016-5-25
16,Cabbage / Mutta Kose, 1, 34,2016-5-25
17,Carrot, 1, 42,2016-5-25
18,Beetroot, 1, 46,2016-5-25
19,Soya Beans, 1, 110,2016-5-25
20,Drumstick Beans / Murungai Beans, 1, 75,2016-5-25
21,Butter beans, 1, –,2016-5-25
22,Banana nut / Vala kai, 1 piece, 3,2016-5-25
23,Banana stem / Vala Thandu, 1, 10,2016-5-25
24,Banana Flower / Vala Poo, 1, 10,2016-5-25
25,Curry leaves / Karu Vepilai, 1, 30,2016-5-25
26,Coriander leaves / Malli Ilai, 1, 40,2016-5-25
27,Mint / Puthina, 1, 40,2016-5-25
28,Greens Leaves / Keerai Kattu, 1, 12,2016-5-25
29,Garlic / Poondu, 1, –,2016-5-25
30,Button Mushrooms / Button Kaalan, 1, 200,2016-5-25
31,Papaya / Papali, 1, 15,2016-5-25
32,Sav Sav, 1, 38,2016-5-25
33,Sapotta, 1, –,2016-5-25
34,Field bean / Mochai, 1, –,2016-5-25
