,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 16,2016-4-21
1,Tomotto ottu / Thakkali Ottu, 1, 15,2016-4-21
2,Lady’s Finger / Venda Kai, 1, 18,2016-4-21
3,Snake Guard / Pudalai, 1, 18,2016-4-21
4,Bitter Gourd / Pakar kai, 1, 26,2016-4-21
5,Bottle gourd / Sura kai, 1, 8,2016-4-21
6,Pumpkin / Pusani kai, 1, 18,2016-4-21
7,Beans / Avarai Kai, 1, 44,2016-4-21
8,Cluster Beans / Kothavarai, 1, 16,2016-4-21
9,Red Chilies / Kundu Milagai, 1, 45,2016-4-21
10,Small Onion / Chinna Vengayam, 1, 30,2016-4-21
11,Big Onion / Pallari, 1, 16,2016-4-21
12,Ginger / Inji, 1, –,2016-4-21
13,Potato / Urulai Kelangu, 1, 26,2016-4-21
14,Radish / Mulangi, 1, 14,2016-4-21
15,Mango / Maa, 1, –,2016-4-21
16,Cabbage / Mutta Kose, 1, 14,2016-4-21
17,Carrot, 1, 28,2016-4-21
18,Beetroot, 1, 24,2016-4-21
19,Soya Beans, 1, 90,2016-4-21
20,Drumstick Beans / Murungai Beans, 1, 45,2016-4-21
21,Butter beans, 1, –,2016-4-21
22,Banana nut / Vala kai, 1 piece, 3,2016-4-21
23,Banana stem / Vala Thandu, 1, 12,2016-4-21
24,Banana Flower / Vala Poo, 1, 12,2016-4-21
25,Curry leaves / Karu Vepilai, 1, 30,2016-4-21
26,Coriander leaves / Malli Ilai, 1, 30,2016-4-21
27,Mint / Puthina, 1, 15,2016-4-21
28,Greens Leaves / Keerai Kattu, 1, 12,2016-4-21
29,Garlic / Poondu, 1, –,2016-4-21
30,Button Mushrooms / Button Kaalan, 1, 200,2016-4-21
31,Papaya / Papali, 1, 15,2016-4-21
32,Sav Sav, 1, 28,2016-4-21
33,Sapotta, 1, –,2016-4-21
34,Field bean / Mochai, 1, –,2016-4-21
