,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 40,2016-3-15
1,Tomotto ottu / Thakkali Ottu, 1, 8,2016-3-15
2,Lady’s Finger / Venda Kai, 1, 12,2016-3-15
3,Snake Guard / Pudalai, 1, 16,2016-3-15
4,Bitter Gourd / Pakar kai, 1, 18,2016-3-15
5,Bottle gourd / Sura kai, 1, 6,2016-3-15
6,Pumpkin / Pusani kai, 1, 12,2016-3-15
7,Beans / Avarai Kai, 1, 25,2016-3-15
8,Cluster Beans / Kothavarai, 1, 16,2016-3-15
9,Red Chilies / Kundu Milagai, 1, 42,2016-3-15
10,Small Onion / Chinna Vengayam, 1, 16,2016-3-15
11,Big Onion / Pallari, 1, 22,2016-3-15
12,Ginger / Inji, 1, –,2016-3-15
13,Potato / Urulai Kelangu, 1, 24,2016-3-15
14,Radish / Mulangi, 1, 10,2016-3-15
15,Mango / Maa, 1, –,2016-3-15
16,Cabbage / Mutta Kose, 1, 14,2016-3-15
17,Carrot, 1, 42,2016-3-15
18,Beetroot, 1, 24,2016-3-15
19,Soya Beans, 1, 130,2016-3-15
20,Drumstick Beans / Murungai Beans, 1, 45,2016-3-15
21,Butter beans, 1, –,2016-3-15
22,Banana nut / Vala kai, 1 piece, 3,2016-3-15
23,Banana stem / Vala Thandu, 1, 10,2016-3-15
24,Banana Flower / Vala Poo, 1, 8,2016-3-15
25,Curry leaves / Karu Vepilai, 1, 40,2016-3-15
26,Coriander leaves / Malli Ilai, 1, 8,2016-3-15
27,Mint / Puthina, 1, 10,2016-3-15
28,Greens Leaves / Keerai Kattu, 1, 10,2016-3-15
29,Garlic / Poondu, 1, –,2016-3-15
30,Button Mushrooms / Button Kaalan, 1, 180,2016-3-15
31,Papaya / Papali, 1, 20,2016-3-15
32,Sav Sav, 1, 20,2016-3-15
33,Sapotta, 1, –,2016-3-15
34,Field bean / Mochai, 1, 50,2016-3-15
