,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 18,2016-4-15
1,Tomotto ottu / Thakkali Ottu, 1, 14,2016-4-15
2,Lady’s Finger / Venda Kai, 1, 14,2016-4-15
3,Snake Guard / Pudalai, 1, 16,2016-4-15
4,Bitter Gourd / Pakar kai, 1, 18,2016-4-15
5,Bottle gourd / Sura kai, 1, 8,2016-4-15
6,Pumpkin / Pusani kai, 1, 14,2016-4-15
7,Beans / Avarai Kai, 1, 36,2016-4-15
8,Cluster Beans / Kothavarai, 1, 14,2016-4-15
9,Red Chilies / Kundu Milagai, 1, 40,2016-4-15
10,Small Onion / Chinna Vengayam, 1, 28,2016-4-15
11,Big Onion / Pallari, 1, 18,2016-4-15
12,Ginger / Inji, 1, –,2016-4-15
13,Potato / Urulai Kelangu, 1, 26,2016-4-15
14,Radish / Mulangi, 1, 16,2016-4-15
15,Mango / Maa, 1, –,2016-4-15
16,Cabbage / Mutta Kose, 1, 14,2016-4-15
17,Carrot, 1, 36,2016-4-15
18,Beetroot, 1, 20,2016-4-15
19,Soya Beans, 1, 90,2016-4-15
20,Drumstick Beans / Murungai Beans, 1, 66,2016-4-15
21,Butter beans, 1, –,2016-4-15
22,Banana nut / Vala kai, 1 piece, 3,2016-4-15
23,Banana stem / Vala Thandu, 1, 12,2016-4-15
24,Banana Flower / Vala Poo, 1, 12,2016-4-15
25,Curry leaves / Karu Vepilai, 1, 30,2016-4-15
26,Coriander leaves / Malli Ilai, 1, 30,2016-4-15
27,Mint / Puthina, 1, 14,2016-4-15
28,Greens Leaves / Keerai Kattu, 1, 12,2016-4-15
29,Garlic / Poondu, 1, –,2016-4-15
30,Button Mushrooms / Button Kaalan, 1, 200,2016-4-15
31,Papaya / Papali, 1, 20,2016-4-15
32,Sav Sav, 1, 24,2016-4-15
33,Sapotta, 1, –,2016-4-15
34,Field bean / Mochai, 1, –,2016-4-15
