,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 38,2016-7-30
1,Tomotto ottu / Thakkali Ottu, 1, 14,2016-7-30
2,Lady’s Finger / Venda Kai, 1, 14,2016-7-30
3,Snake Guard / Pudalai, 1, 20,2016-7-30
4,Bitter Gourd / Pakar kai, 1, 32,2016-7-30
5,Bottle gourd / Sura kai, 1, 8,2016-7-30
6,Pumpkin / Pusani kai, 1, 16,2016-7-30
7,Beans / Avarai Kai, 1, 40,2016-7-30
8,Cluster Beans / Kothavarai, 1, 14,2016-7-30
9,Red Chilies / Kundu Milagai, 1, 55,2016-7-30
10,Small Onion / Chinna Vengayam, 1, 20,2016-7-30
11,Big Onion / Pallari, 1, 18,2016-7-30
12,Ginger / Inji, 1, –,2016-7-30
13,Potato / Urulai Kelangu, 1, 35,2016-7-30
14,Radish / Mulangi, 1, 14,2016-7-30
15,Mango / Maa, 1, –,2016-7-30
16,Cabbage / Mutta Kose, 1, 30,2016-7-30
17,Carrot, 1, 44,2016-7-30
18,Beetroot, 1, 32,2016-7-30
19,Soya Beans, 1, 90,2016-7-30
20,Drumstick Beans / Murungai Beans, 1, 30,2016-7-30
21,Butter beans, 1, –,2016-7-30
22,Banana nut / Vala kai, 1 piece, 4,2016-7-30
23,Banana stem / Vala Thandu, 1, 10,2016-7-30
24,Banana Flower / Vala Poo, 1, 10,2016-7-30
25,Curry leaves / Karu Vepilai, 1, 20,2016-7-30
26,Coriander leaves / Malli Ilai, 1, 10,2016-7-30
27,Mint / Puthina, 1, 25,2016-7-30
28,Greens Leaves / Keerai Kattu, 1, 10,2016-7-30
29,Garlic / Poondu, 1, –,2016-7-30
30,Button Mushrooms / Button Kaalan, 1, 200,2016-7-30
31,Papaya / Papali, 1, 20,2016-7-30
32,Sav Sav, 1, 26,2016-7-30
33,Sapotta, 1, –,2016-7-30
34,Field bean / Mochai, 1, –,2016-7-30
