,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 43,2016- 3-2
1,Tomotto ottu / Thakkali Ottu, 1, 8,2016- 3-2
2,Lady’s Finger / Venda Kai, 1, 12,2016- 3-2
3,Snake Guard / Pudalai, 1, 14,2016- 3-2
4,Bitter Gourd / Pakar kai, 1, 20,2016- 3-2
5,Bottle gourd / Sura kai, 1, 6,2016- 3-2
6,Pumpkin / Pusani kai, 1, 14,2016- 3-2
7,Beans / Avarai Kai, 1, 18,2016- 3-2
8,Cluster Beans / Kothavarai, 1, 16,2016- 3-2
9,Red Chilies / Kundu Milagai, 1, 35,2016- 3-2
10,Small Onion / Chinna Vengayam, 1, 20,2016- 3-2
11,Big Onion / Pallari, 1, 18,2016- 3-2
12,Ginger / Inji, 1, –,2016- 3-2
13,Potato / Urulai Kelangu, 1, 25,2016- 3-2
14,Radish / Mulangi, 1, 6,2016- 3-2
15,Mango / Maa, 1, –,2016- 3-2
16,Cabbage / Mutta Kose, 1, 14,2016- 3-2
17,Carrot, 1, 38,2016- 3-2
18,Beetroot, 1, 15,2016- 3-2
19,Soya Beans, 1, 120,2016- 3-2
20,Drumstick Beans / Murungai Beans, 1, 36,2016- 3-2
21,Butter beans, 1, –,2016- 3-2
22,Banana nut / Vala kai, 1 piece, 3,2016- 3-2
23,Banana stem / Vala Thandu, 1, 10,2016- 3-2
24,Banana Flower / Vala Poo, 1, 12,2016- 3-2
25,Curry leaves / Karu Vepilai, 1, 40,2016- 3-2
26,Coriander leaves / Malli Ilai, 1, 8,2016- 3-2
27,Mint / Puthina, 1, 10,2016- 3-2
28,Greens Leaves / Keerai Kattu, 1, 12,2016- 3-2
29,Garlic / Poondu, 1, –,2016- 3-2
30,Button Mushrooms / Button Kaalan, 1, 200,2016- 3-2
31,Papaya / Papali, 1, 22,2016- 3-2
32,Sav Sav, 1, 22,2016- 3-2
33,Sapotta, 1, 20,2016- 3-2
34,Field bean / Mochai, 1, 54,2016- 3-2
