,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 44,2016-9-12
1,Tomotto ottu / Thakkali Ottu, 1, 16,2016-9-12
2,Lady’s Finger / Venda Kai, 1, 10,2016-9-12
3,Snake Guard / Pudalai, 1, 20,2016-9-12
4,Bitter Gourd / Pakar kai, 1, 26,2016-9-12
5,Bottle gourd / Sura kai, 1, 8,2016-9-12
6,Pumpkin / Pusani kai, 1, 25,2016-9-12
7,Beans / Avarai Kai, 1, 50,2016-9-12
8,Cluster Beans / Kothavarai, 1, 14,2016-9-12
9,Red Chilies / Kundu Milagai, 1, 30,2016-9-12
10,Small Onion / Chinna Vengayam, 1, 18,2016-9-12
11,Big Onion / Pallari, 1, 18,2016-9-12
12,Ginger / Inji, 1, –,2016-9-12
13,Potato / Urulai Kelangu, 1, 34,2016-9-12
14,Radish / Mulangi, 1, 16,2016-9-12
15,Mango / Maa, 1, –,2016-9-12
16,Cabbage / Mutta Kose, 1, 18,2016-9-12
17,Carrot, 1, 34,2016-9-12
18,Beetroot, 1, 18,2016-9-12
19,Soya Beans, 1, 80,2016-9-12
20,Drumstick Beans / Murungai Beans, 1, 50,2016-9-12
21,Butter beans, 1, –,2016-9-12
22,Banana nut / Vala kai, 1 piece, 5,2016-9-12
23,Banana stem / Vala Thandu, 1, 10,2016-9-12
24,Banana Flower / Vala Poo, 1, 10,2016-9-12
25,Curry leaves / Karu Vepilai, 1, 20,2016-9-12
26,Coriander leaves / Malli Ilai, 1, 20,2016-9-12
27,Mint / Puthina, 1, 20,2016-9-12
28,Greens Leaves / Keerai Kattu, 1, 12,2016-9-12
29,Garlic / Poondu, 1, –,2016-9-12
30,Button Mushrooms / Button Kaalan, 1, –,2016-9-12
31,Papaya / Papali, 1, 25,2016-9-12
32,Sav Sav, 1, 24,2016-9-12
33,Sapotta, 1, –,2016-9-12
34,Puli / Tamarind, 1, 80,2016-9-12
