,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 60,2016-1-19
1,Tomotto ottu / Thakkali Ottu, 1, 44,2016-1-19
2,Lady’s Finger / Venda Kai, 1, 35,2016-1-19
3,Snake Guard / Pudalai, 1, 28,2016-1-19
4,Bitter Gourd / Pakar kai, 1, 35,2016-1-19
5,Bottle gourd / Sura kai, 1, 14,2016-1-19
6,Pumpkin / Pusani kai, 1, 20,2016-1-19
7,Beans / Avarai Kai, 1, 45,2016-1-19
8,Cluster Beans / Kothavarai, 1, 26,2016-1-19
9,Red Chilies / Kundu Milagai, 1, 40,2016-1-19
10,Small Onion / Chinna Vengayam, 1, 30,2016-1-19
11,Big Onion / Pallari, 1, 30,2016-1-19
12,Ginger / Inji, 1, –,2016-1-19
13,Potato / Urulai Kelangu, 1, 26,2016-1-19
14,Radish / Mulangi, 1, 24,2016-1-19
15,Mango / Maa, 1, –,2016-1-19
16,Cabbage / Mutta Kose, 1, 30,2016-1-19
17,Carrot, 1, 60,2016-1-19
18,Beetroot, 1, 60,2016-1-19
19,Soya Beans, 1, 100,2016-1-19
20,Drumstick Beans / Murungai Beans, 1, 60,2016-1-19
21,Butter beans, 1, –,2016-1-19
22,Banana nut / Vala kai, 1 piece, 5,2016-1-19
23,Banana stem / Vala Thandu, 1, 10,2016-1-19
24,Banana Flower / Vala Poo, 1, 8,2016-1-19
25,Curry leaves / Karu Vepilai, 1, 35,2016-1-19
26,Coriander leaves / Malli Ilai, 1, 15,2016-1-19
27,Mint / Puthina, 1, 20,2016-1-19
28,Greens Leaves / Keerai Kattu, 1, 10,2016-1-19
29,Garlic / Poondu, 1, –,2016-1-19
30,Button Mushrooms / Button Kaalan, 1, 180,2016-1-19
31,Papaya / Papali, 1, 20,2016-1-19
32,Sav Sav, 1, 20,2016-1-19
33,Sapotta, 1, 20,2016-1-19
34,Field bean / Mochai, 1, 46,2016-1-19
