,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 60,2016-2-25
1,Tomotto ottu / Thakkali Ottu, 1, 6,2016-2-25
2,Lady’s Finger / Venda Kai, 1, 22,2016-2-25
3,Snake Guard / Pudalai, 1, 18,2016-2-25
4,Bitter Gourd / Pakar kai, 1, 26,2016-2-25
5,Bottle gourd / Sura kai, 1, 8,2016-2-25
6,Pumpkin / Pusani kai, 1, 16,2016-2-25
7,Beans / Avarai Kai, 1, 28,2016-2-25
8,Cluster Beans / Kothavarai, 1, 24,2016-2-25
9,Red Chilies / Kundu Milagai, 1, 40,2016-2-25
10,Small Onion / Chinna Vengayam, 1, 24,2016-2-25
11,Big Onion / Pallari, 1, 18,2016-2-25
12,Ginger / Inji, 1, –,2016-2-25
13,Potato / Urulai Kelangu, 1, 26,2016-2-25
14,Radish / Mulangi, 1, 7,2016-2-25
15,Mango / Maa, 1, –,2016-2-25
16,Cabbage / Mutta Kose, 1, 16,2016-2-25
17,Carrot, 1, 42,2016-2-25
18,Beetroot, 1, 20,2016-2-25
19,Soya Beans, 1, 130,2016-2-25
20,Drumstick Beans / Murungai Beans, 1, 50,2016-2-25
21,Butter beans, 1, –,2016-2-25
22,Banana nut / Vala kai, 1 piece, 4,2016-2-25
23,Banana stem / Vala Thandu, 1, 10,2016-2-25
24,Banana Flower / Vala Poo, 1, 12,2016-2-25
25,Curry leaves / Karu Vepilai, 1, 50,2016-2-25
26,Coriander leaves / Malli Ilai, 1, 10,2016-2-25
27,Mint / Puthina, 1, 15,2016-2-25
28,Greens Leaves / Keerai Kattu, 1, 12,2016-2-25
29,Garlic / Poondu, 1, –,2016-2-25
30,Button Mushrooms / Button Kaalan, 1, 200,2016-2-25
31,Papaya / Papali, 1, 24,2016-2-25
32,Sav Sav, 1, 22,2016-2-25
33,Sapotta, 1, 20,2016-2-25
34,Field bean / Mochai, 1, 54,2016-2-25
