,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 65,2016-1-20
1,Tomotto ottu / Thakkali Ottu, 1, 28,2016-1-20
2,Lady’s Finger / Venda Kai, 1, 30,2016-1-20
3,Snake Guard / Pudalai, 1, 28,2016-1-20
4,Bitter Gourd / Pakar kai, 1, 28,2016-1-20
5,Bottle gourd / Sura kai, 1, 12,2016-1-20
6,Pumpkin / Pusani kai, 1, 16,2016-1-20
7,Beans / Avarai Kai, 1, 20,2016-1-20
8,Cluster Beans / Kothavarai, 1, 25,2016-1-20
9,Red Chilies / Kundu Milagai, 1, 70,2016-1-20
10,Small Onion / Chinna Vengayam, 1, 30,2016-1-20
11,Big Onion / Pallari, 1, 28,2016-1-20
12,Ginger / Inji, 1, –,2016-1-20
13,Potato / Urulai Kelangu, 1, 32,2016-1-20
14,Radish / Mulangi, 1, 25,2016-1-20
15,Mango / Maa, 1, –,2016-1-20
16,Cabbage / Mutta Kose, 1, 28,2016-1-20
17,Carrot, 1, 74,2016-1-20
18,Beetroot, 1, 60,2016-1-20
19,Soya Beans, 1, 110,2016-1-20
20,Drumstick Beans / Murungai Beans, 1, 60,2016-1-20
21,Butter beans, 1, –,2016-1-20
22,Banana nut / Vala kai, 1 piece, 5,2016-1-20
23,Banana stem / Vala Thandu, 1, 12,2016-1-20
24,Banana Flower / Vala Poo, 1, 10,2016-1-20
25,Curry leaves / Karu Vepilai, 1, 60,2016-1-20
26,Coriander leaves / Malli Ilai, 1, 20,2016-1-20
27,Mint / Puthina, 1, 20,2016-1-20
28,Greens Leaves / Keerai Kattu, 1, 10,2016-1-20
29,Garlic / Poondu, 1, –,2016-1-20
30,Button Mushrooms / Button Kaalan, 1, 180,2016-1-20
31,Papaya / Papali, 1, 20,2016-1-20
32,Sav Sav, 1, 30,2016-1-20
33,Sapotta, 1, 20,2016-1-20
34,Field bean / Mochai, 1, 40,2016-1-20
